sitename,aqi,aqi_2,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,co_8hr,pm2.5_avg,pm10_avg,Precipitation(mm),next_aqi,month,day
小港,87.792,122.0,3.025,0.392,48.917,51.417,55.917,27.333,18.567,21.875,3.183,1.5,178.767,0.371,27.25,54.375,0.0,90.0,10,17
小港,73.625,90.0,3.908,0.388,39.079,39.583,54.708,24.333,22.375,25.833,3.571,1.538,176.233,0.383,23.417,52.0,0.0,104.0,10,18
小港,87.708,104.0,4.071,0.397,44.625,45.375,62.583,28.167,16.962,20.708,3.721,1.408,232.321,0.4,28.542,63.417,0.0,108.0,10,19
小港,91.667,108.0,3.725,0.379,43.629,40.208,52.625,28.875,17.257,20.817,3.648,1.417,155.983,0.425,29.667,55.75,0.0,75.0,10,20
小港,76.125,75.0,2.967,0.353,41.633,43.583,52.792,25.125,17.821,21.833,4.108,1.421,218.742,0.363,25.583,54.708,0.0,93.0,10,21
小港,73.917,93.0,4.395,0.411,37.05,40.792,44.455,23.773,18.672,21.828,3.211,1.535,141.857,0.371,23.583,43.708,0.0,156.0,10,22
小港,83.458,156.0,3.422,0.373,43.55,45.125,51.042,24.25,18.529,21.333,2.967,1.692,181.667,0.371,24.167,48.833,0.0,104.0,10,23
小港,88.458,104.0,4.013,0.38,47.167,41.5,55.167,29.625,19.292,23.833,4.533,1.167,162.975,0.412,29.125,56.583,0.0,126.0,10,24
小港,94.917,126.0,3.004,0.323,56.325,56.792,52.708,27.167,18.095,21.286,3.276,1.658,275.917,0.329,27.708,53.458,0.0,129.0,10,25
小港,82.167,129.0,3.058,0.292,53.996,52.958,45.0,23.417,13.854,17.421,3.508,1.367,225.292,0.3,22.833,44.458,0.0,136.0,10,26
小港,97.958,136.0,4.775,0.378,52.417,56.625,51.042,29.792,10.865,13.345,2.535,1.658,136.071,0.363,29.833,49.417,0.0,76.0,10,27
小港,77.958,76.0,4.15,0.465,35.167,37.792,56.958,25.667,21.938,26.75,4.831,2.012,136.787,0.442,26.583,58.458,0.0,93.0,10,28
小港,71.375,93.0,2.825,0.485,37.292,36.125,52.417,23.417,18.958,23.042,4.104,1.779,230.388,0.471,22.667,50.708,0.0,126.0,10,29
小港,97.083,126.0,4.487,0.551,42.362,39.958,86.125,37.25,26.583,31.0,4.383,1.521,164.421,0.571,33.083,71.333,0.0,118.0,10,30
小港,128.208,118.0,3.6,0.51,43.957,45.458,100.304,42.87,25.682,29.273,3.382,1.542,194.3,0.533,46.083,112.333,0.0,91.0,10,31
小港,95.125,91.0,3.012,0.405,42.792,41.917,66.375,31.792,19.125,21.333,2.208,1.675,193.683,0.425,33.292,70.667,0.0,80.0,11,1
小港,74.25,80.0,4.458,0.378,35.525,37.375,57.958,23.708,21.326,25.565,4.352,1.662,189.9,0.35,24.083,57.083,0.0,112.0,11,2
小港,90.833,112.0,3.7,0.438,40.104,39.292,73.708,33.375,17.625,20.083,2.517,1.625,235.942,0.429,30.917,68.542,0.0,108.0,11,3
小港,111.792,108.0,4.908,0.59,19.621,23.25,79.917,38.75,30.522,37.291,6.704,1.2,196.825,0.567,39.792,81.5,2.0,136.0,11,4
小港,96.167,136.0,4.454,0.507,39.025,35.292,76.042,32.25,25.292,31.875,6.558,1.375,228.35,0.517,31.917,72.542,0.0,91.0,11,5
小港,95.5,91.0,3.135,0.53,36.417,36.917,74.826,32.043,27.826,32.174,4.422,1.362,192.208,0.537,33.0,79.208,0.0,93.0,11,6
小港,90.208,93.0,2.433,0.476,36.896,37.75,74.458,31.0,25.75,29.625,3.804,1.454,216.275,0.496,31.167,72.667,0.0,84.0,11,7
小港,82.917,84.0,4.129,0.472,35.983,35.833,80.478,28.478,24.417,29.042,4.792,1.613,222.404,0.454,28.208,76.417,0.0,108.0,11,8
小港,92.875,108.0,4.1,0.46,42.017,40.125,69.833,28.708,20.479,25.125,4.579,1.525,183.021,0.492,29.458,73.917,0.0,71.0,11,9
小港,74.792,71.0,3.742,0.3,41.667,40.708,54.667,22.25,19.739,21.957,2.239,1.358,204.25,0.342,23.792,62.208,0.0,84.0,11,10
小港,71.042,84.0,4.779,0.376,42.875,43.958,45.292,23.75,21.857,23.667,1.933,1.721,139.25,0.333,22.625,43.292,0.0,97.0,11,11
小港,76.0,97.0,3.138,0.345,44.712,43.833,45.792,23.167,20.53,25.609,5.07,1.7,172.862,0.375,23.583,47.125,0.0,143.0,11,12
小港,95.208,143.0,3.608,0.439,54.375,53.208,59.542,33.5,18.217,22.391,4.174,1.583,157.783,0.392,30.458,54.292,0.0,126.0,11,13
小港,120.292,126.0,4.496,0.51,48.542,50.917,82.708,42.208,22.875,27.333,4.338,1.604,187.517,0.504,42.0,79.75,0.0,98.0,11,14
小港,105.25,98.0,3.961,0.515,33.213,34.292,73.636,34.955,28.304,32.696,4.47,1.467,185.392,0.525,37.333,78.208,0.0,129.0,11,15
小港,91.833,129.0,2.125,0.407,47.179,46.958,57.208,29.292,18.333,21.625,3.221,1.525,153.808,0.412,29.208,57.875,0.0,77.0,11,16
小港,67.333,77.0,2.752,0.359,40.522,41.792,42.542,21.0,16.174,18.739,2.535,1.958,152.454,0.342,21.333,44.083,0.0,103.0,11,17
小港,98.708,103.0,3.083,0.58,40.259,38.5,76.583,37.0,21.158,24.579,3.337,1.575,232.608,0.529,34.792,67.833,0.0,70.0,11,18
小港,75.0,70.0,2.245,0.618,23.2,25.375,63.917,23.25,26.0,31.545,5.527,1.592,189.004,0.625,25.292,67.083,0.0,78.0,11,19
小港,78.625,78.0,4.588,0.523,20.904,19.958,72.174,26.522,33.458,43.542,10.217,1.092,172.854,0.558,26.833,72.5,0.0,81.0,11,20
小港,82.0,81.0,3.654,0.512,27.546,26.917,66.75,27.625,28.591,39.273,10.745,1.696,212.725,0.517,28.25,69.125,0.0,77.0,11,21
小港,68.292,77.0,3.704,0.37,37.875,34.292,39.917,22.5,21.667,26.208,4.592,1.596,216.021,0.375,22.583,43.542,0.0,72.0,11,22
小港,71.417,72.0,2.779,0.392,30.542,34.167,40.917,24.292,18.562,22.354,3.725,1.592,183.796,0.371,23.917,39.917,0.0,84.0,11,23
小港,85.125,84.0,2.467,0.431,31.417,31.125,47.875,28.875,17.567,20.458,2.854,1.45,233.692,0.429,29.458,47.875,0.0,87.0,11,24
小港,83.875,87.0,3.846,0.47,24.767,24.0,58.958,29.792,29.217,36.609,7.322,1.254,224.846,0.483,28.958,55.833,0.0,87.0,11,25
小港,88.375,87.0,3.846,0.478,22.921,23.25,66.75,30.083,33.208,44.208,11.254,1.429,187.733,0.462,30.625,68.5,0.0,95.0,11,26
小港,95.875,95.0,4.633,0.605,25.938,25.417,69.125,33.875,35.25,43.875,8.588,1.471,203.242,0.592,33.625,68.333,0.0,82.0,11,27
小港,85.391,82.0,3.791,0.537,23.157,24.043,77.739,28.565,26.304,33.13,6.878,1.709,205.97,0.552,29.043,72.87,0.0,58.0,11,28
小港,60.125,58.0,4.118,0.427,21.035,18.708,44.455,17.818,25.455,35.955,10.282,1.375,182.825,0.471,19.375,53.75,0.0,68.0,11,29
小港,67.25,68.0,2.404,0.408,35.154,36.417,47.333,22.625,18.286,21.619,3.305,1.746,144.55,0.404,22.083,46.875,0.0,81.0,11,30
小港,75.667,81.0,3.271,0.359,34.617,35.292,49.25,27.042,18.7,22.65,3.81,1.45,214.246,0.35,25.625,47.542,0.0,78.0,12,1
小港,83.833,78.0,1.746,0.496,29.346,30.0,77.833,26.667,17.583,22.042,4.458,2.596,215.846,0.475,27.375,72.083,0.0,89.0,12,2
小港,86.875,89.0,3.854,0.564,29.8,27.542,65.5,30.708,24.792,33.708,9.037,1.567,181.458,0.579,30.083,68.583,0.0,100.0,12,3
小港,100.0,100.0,2.788,0.61,14.925,18.208,67.304,35.348,33.292,40.667,7.362,1.637,201.683,0.612,35.25,70.042,0.0,64.0,12,4
小港,72.292,64.0,1.038,0.398,14.708,14.333,34.292,21.542,21.917,27.083,5.042,2.191,266.243,0.412,24.333,39.458,2.8,42.0,12,5
小港,41.667,42.0,1.074,0.425,10.839,11.667,18.826,12.87,23.078,30.522,7.483,1.8,254.2,0.412,12.875,18.708,5.5,39.0,12,6
小港,38.417,39.0,2.279,0.36,19.667,17.667,26.458,11.917,17.471,21.762,4.142,1.958,188.904,0.367,11.833,23.708,0.0,64.0,12,7
小港,59.542,64.0,3.771,0.43,27.404,27.0,39.417,19.292,21.367,28.375,6.938,1.446,151.421,0.425,18.708,37.708,0.0,61.0,12,8
小港,60.542,61.0,2.917,0.4,30.979,28.667,44.208,19.417,20.958,26.917,6.033,1.579,178.667,0.408,19.417,45.833,0.0,68.0,12,9
小港,62.667,68.0,2.267,0.398,34.521,35.0,44.5,21.667,21.25,26.125,4.688,1.862,167.271,0.379,20.292,42.042,0.0,90.0,12,10
小港,91.875,90.0,3.388,0.538,26.475,29.75,65.792,32.042,31.667,37.75,6.104,1.604,243.388,0.508,32.167,63.208,0.0,86.0,12,11
小港,84.042,86.0,3.235,0.579,23.152,22.583,64.333,29.5,32.957,44.478,11.574,1.538,147.271,0.567,29.0,64.333,0.0,84.0,12,12
小港,88.375,84.0,2.283,0.513,25.458,26.458,65.375,29.083,26.792,31.125,4.283,1.929,162.367,0.537,30.625,67.875,0.0,82.0,12,13
小港,77.75,82.0,3.317,0.457,31.375,29.958,57.125,27.625,26.667,31.833,5.162,1.446,172.429,0.454,26.375,56.292,0.0,90.0,12,14
小港,88.125,90.0,2.992,0.412,37.542,35.667,52.583,29.25,21.683,27.083,5.367,1.442,154.625,0.458,30.292,54.875,0.0,86.0,12,15
小港,86.917,86.0,3.55,0.42,29.842,32.083,55.708,29.958,30.792,35.75,4.846,1.396,196.025,0.408,30.167,56.0,0.0,82.0,12,16
小港,79.583,82.0,2.304,0.553,26.021,27.25,53.458,27.792,28.75,34.625,5.804,1.517,143.346,0.487,27.125,52.167,0.0,83.0,12,17
小港,81.042,83.0,2.667,0.538,25.096,23.833,57.826,28.565,26.542,32.958,6.6,1.558,173.296,0.525,27.75,55.0,0.0,99.0,12,18
小港,102.458,99.0,2.921,0.682,23.758,23.75,67.542,35.292,23.125,30.958,7.833,1.808,209.125,0.721,36.125,70.375,0.0,72.0,12,19
小港,74.0,72.0,3.292,0.59,10.05,12.417,44.833,24.167,25.773,36.227,10.5,1.812,218.033,0.583,24.833,46.625,0.0,91.0,12,20
小港,86.542,91.0,3.629,0.667,18.321,17.458,57.625,31.083,27.208,40.375,13.158,1.317,233.946,0.658,29.958,55.125,0.0,81.0,12,21
小港,86.292,81.0,3.708,0.486,19.838,19.458,47.875,27.75,21.13,30.8,9.705,1.954,180.254,0.533,29.667,51.625,0.0,95.0,12,22
小港,92.625,95.0,4.233,0.622,17.538,17.75,61.542,33.375,31.958,42.292,10.292,1.517,242.696,0.583,32.292,57.333,0.0,100.0,12,23
小港,95.292,100.0,4.612,0.664,19.971,19.708,72.042,34.917,28.722,38.444,9.761,1.542,164.146,0.671,33.375,70.875,0.0,94.0,12,24
小港,102.792,94.0,4.848,0.65,18.922,18.292,63.478,33.522,37.304,53.565,16.404,1.413,181.635,0.633,36.167,67.417,0.0,84.0,12,25
小港,82.792,84.0,4.133,0.599,19.517,19.417,64.292,29.167,30.375,40.042,9.542,1.683,232.412,0.617,28.458,62.875,0.0,80.0,12,26
小港,74.417,80.0,2.526,0.689,15.278,16.25,66.304,26.565,27.682,36.636,8.841,1.713,229.508,0.629,25.042,60.875,0.0,115.0,12,27
小港,112.583,115.0,4.858,0.808,21.713,20.667,85.625,40.792,32.292,41.917,9.492,1.212,185.596,0.821,39.958,86.292,4.0,74.0,12,28
小港,85.042,74.0,2.2,0.691,14.238,16.5,36.667,25.375,21.167,30.083,8.862,1.217,187.783,0.683,29.292,45.542,10.0,46.0,12,29
小港,47.333,46.0,1.646,0.482,10.217,9.875,26.917,14.583,20.417,31.917,11.55,1.921,128.708,0.533,15.042,27.542,0.0,65.0,12,30
小港,61.167,65.0,1.657,0.664,10.478,10.542,40.478,21.174,26.478,36.783,10.343,1.53,268.509,0.621,19.75,36.167,0.0,71.0,12,31
小港,70.667,71.0,2.55,0.618,21.871,20.458,47.25,23.292,24.292,30.208,5.788,1.35,263.442,0.642,23.542,48.125,0.0,67.0,1,1
小港,68.292,67.0,3.874,0.577,24.065,23.333,48.522,22.0,25.826,36.435,10.526,1.635,220.0,0.592,22.625,48.833,0.0,69.0,1,2
小港,70.792,69.0,3.042,0.468,28.35,25.792,50.478,23.043,24.0,31.167,7.029,1.45,212.121,0.504,23.75,51.75,0.0,101.0,1,3
小港,92.458,101.0,2.421,0.515,38.954,39.083,60.75,34.792,26.625,31.292,4.758,1.458,168.283,0.483,32.292,57.25,0.0,97.0,1,4
小港,99.708,97.0,2.283,0.477,33.479,33.708,60.042,34.375,19.571,23.375,3.925,1.5,201.246,0.492,35.083,61.375,0.0,137.0,1,5
小港,127.542,137.0,3.521,0.624,19.232,22.0,84.783,48.435,37.526,46.421,8.711,1.139,162.413,0.567,45.792,78.958,0.0,94.0,1,6
小港,106.208,94.0,3.195,0.644,24.838,24.833,61.0,33.917,26.526,32.895,6.479,1.425,156.421,0.654,37.542,68.042,0.0,90.0,1,7
小港,86.708,90.0,3.942,0.686,30.067,29.417,66.5,31.542,31.417,40.0,8.608,1.525,228.029,0.629,29.958,59.208,0.0,103.0,1,8
小港,102.625,103.0,3.325,0.96,34.021,33.917,82.167,35.958,31.143,39.286,8.205,1.475,153.521,1.008,36.208,84.208,0.0,111.0,1,9
小港,112.792,111.0,3.45,0.753,30.596,32.292,81.667,39.458,34.143,40.238,6.171,1.542,153.725,0.758,40.167,83.75,0.0,97.0,1,10
小港,92.958,97.0,3.221,0.592,37.433,34.792,58.833,34.083,21.308,26.958,5.662,1.521,154.317,0.608,32.458,58.125,0.0,75.0,1,11
小港,84.458,75.0,1.854,0.484,28.271,30.583,52.833,25.875,15.461,19.0,3.526,2.608,250.167,0.479,28.875,55.875,0.0,74.0,1,12
小港,70.167,74.0,3.15,0.6,26.642,25.958,49.833,24.5,23.167,29.25,5.938,2.208,215.796,0.6,23.417,47.833,0.0,79.0,1,13
小港,79.917,79.0,3.242,0.525,24.771,25.333,58.167,26.958,28.167,33.833,5.533,1.925,166.008,0.517,27.292,57.958,0.0,91.0,1,14
小港,90.875,91.0,2.362,0.602,27.025,25.875,63.522,31.913,26.261,35.478,9.157,1.908,177.654,0.612,31.625,64.458,0.0,85.0,1,15
小港,88.667,85.0,3.208,0.621,29.579,30.25,56.167,29.667,32.0,41.458,9.333,1.696,138.325,0.621,30.833,58.583,0.0,74.0,1,16
小港,78.167,74.0,2.346,0.53,23.225,23.833,61.625,25.042,21.958,29.417,7.392,2.396,251.583,0.55,26.208,60.875,0.0,73.0,1,17
小港,65.208,73.0,3.479,0.527,26.542,25.542,49.208,23.667,21.417,29.083,7.575,2.058,206.95,0.483,21.417,46.125,0.0,102.0,1,18
小港,100.875,102.0,3.65,0.612,33.163,32.833,67.375,35.792,20.558,24.917,4.388,1.979,235.304,0.633,35.708,69.167,0.0,99.0,1,19
小港,98.292,99.0,3.554,0.73,21.904,24.208,68.625,34.917,34.583,41.667,7.142,1.863,163.342,0.679,34.667,65.125,0.0,110.0,1,20
小港,108.208,110.0,3.783,0.716,33.587,29.417,71.583,38.417,34.292,45.75,11.517,1.267,192.225,0.771,38.375,73.625,0.0,91.0,1,21
小港,101.875,91.0,5.061,0.686,28.913,31.833,75.261,32.304,25.864,30.773,4.8,2.025,136.133,0.679,35.292,77.167,0.0,65.0,1,22
小港,67.667,65.0,4.622,0.548,27.523,27.875,42.348,22.0,19.874,25.143,5.304,1.665,149.739,0.554,22.75,46.125,0.0,84.0,1,23
小港,76.583,84.0,3.383,0.57,36.208,35.875,46.792,28.417,16.642,19.292,2.704,1.508,129.938,0.575,25.958,43.5,0.0,100.0,1,24
小港,100.042,100.0,2.325,0.59,25.133,24.792,55.917,35.292,19.417,22.167,2.829,1.313,193.704,0.579,35.125,55.292,0.5,47.0,1,25
小港,56.667,47.0,2.1,0.424,19.971,19.625,23.833,15.208,15.058,18.4,3.333,2.217,204.288,0.488,18.25,29.083,18.0,39.0,1,26
小港,29.625,39.0,1.079,0.348,30.583,31.208,16.167,8.0,10.754,12.758,2.008,2.583,296.517,0.333,6.958,13.917,2.0,46.0,1,27
小港,43.875,46.0,2.938,0.449,16.775,18.167,22.875,14.042,16.833,19.833,2.996,1.867,172.146,0.458,13.583,22.667,6.0,46.0,1,28
小港,46.958,46.0,1.275,0.46,27.833,26.417,24.043,14.348,11.825,14.17,2.255,2.621,245.267,0.462,14.542,23.75,0.0,70.0,1,29
小港,60.042,70.0,2.317,0.449,37.042,34.667,41.917,22.5,12.646,16.767,4.212,3.1,263.071,0.438,19.667,37.167,0.0,81.0,1,30
小港,81.0,81.0,2.939,0.465,34.546,36.083,42.917,27.0,26.0,34.522,8.43,1.775,132.892,0.45,27.875,44.417,0.0,97.0,1,31
小港,86.875,97.0,2.592,0.49,43.679,43.958,49.417,29.333,21.667,24.542,2.888,1.733,145.458,0.458,29.333,48.667,0.0,100.0,2,1
小港,103.792,100.0,3.646,0.555,39.717,39.458,56.417,35.625,22.504,26.492,3.942,1.633,145.304,0.579,35.625,56.542,0.0,72.0,2,2
小港,76.042,72.0,3.396,0.44,33.683,34.458,48.833,24.417,22.2,27.25,5.158,1.812,139.879,0.458,25.792,48.333,0.0,81.0,2,3
小港,76.792,81.0,2.135,0.493,26.426,28.083,51.739,27.043,24.652,32.522,7.857,1.808,157.292,0.467,26.0,52.833,0.0,81.0,2,4
小港,82.917,81.0,2.371,0.527,28.971,27.208,59.792,28.292,21.708,27.833,6.167,2.008,271.379,0.542,28.625,54.375,0.0,71.0,2,5
小港,71.292,71.0,3.9,0.469,29.843,29.958,50.522,23.435,22.987,29.826,6.874,2.0,199.675,0.492,23.792,54.75,0.0,73.0,2,6
小港,75.875,73.0,1.596,0.439,24.183,25.417,62.458,24.625,20.792,26.125,5.379,2.458,210.933,0.442,25.5,61.708,0.0,75.0,2,7
小港,69.917,75.0,1.992,0.462,30.8,29.583,60.5,24.708,17.609,22.174,4.683,2.2,211.946,0.442,23.292,56.208,0.0,86.0,2,8
小港,85.25,86.0,2.783,0.502,32.629,31.625,58.5,29.542,16.838,21.333,4.558,1.962,251.354,0.5,29.583,61.917,0.0,90.0,2,9
小港,91.25,90.0,3.879,0.564,33.825,32.667,57.5,31.167,25.708,32.542,6.771,1.608,179.467,0.558,31.917,59.75,0.0,104.0,2,10
小港,100.708,104.0,3.858,0.685,24.767,28.5,67.708,36.833,31.217,37.348,6.157,1.054,84.296,0.642,35.542,66.167,0.0,64.0,2,11
小港,75.208,64.0,6.671,0.588,21.604,21.083,53.348,21.826,18.412,23.667,5.288,2.062,108.083,0.562,24.833,54.75,0.0,41.0,2,12
小港,43.833,41.0,4.474,0.289,18.613,19.042,33.625,12.75,15.455,21.364,5.982,2.329,158.542,0.371,13.583,37.875,0.0,31.0,2,13
小港,34.375,31.0,3.525,0.318,16.825,16.5,27.125,9.792,12.0,20.374,8.226,1.983,147.479,0.346,10.5,27.167,0.0,36.0,2,14
小港,35.5,36.0,7.054,0.262,17.137,17.0,38.167,10.542,10.696,17.988,7.2,2.433,164.5,0.242,10.0,35.667,0.0,35.0,2,15
小港,32.917,35.0,3.225,0.402,22.417,23.375,29.167,10.167,10.709,14.93,4.23,2.279,174.667,0.375,9.917,31.542,0.0,62.0,2,16
小港,53.042,62.0,1.821,0.47,15.017,14.583,37.792,19.167,20.179,27.525,7.525,2.046,170.892,0.467,17.0,32.583,0.5,64.0,2,17
小港,67.167,64.0,2.096,0.415,28.517,24.625,43.0,20.958,22.542,32.625,10.179,1.746,165.704,0.425,22.125,46.292,0.0,79.0,2,18
小港,78.208,79.0,2.954,0.465,36.104,38.167,58.25,26.792,25.0,30.0,4.861,1.858,203.579,0.446,26.292,56.125,0.0,78.0,2,19
小港,78.042,78.0,1.957,0.48,31.27,30.292,53.217,26.478,23.227,29.955,6.695,1.875,195.7,0.483,26.542,53.583,0.0,89.0,2,20
小港,82.75,89.0,1.771,0.482,35.917,37.958,58.875,30.125,22.083,26.125,3.958,1.758,182.388,0.446,28.458,55.417,0.0,105.0,2,21
小港,106.708,105.0,3.046,0.48,36.946,33.875,63.25,37.083,21.145,26.227,5.236,1.725,148.783,0.508,37.917,65.792,0.0,104.0,2,22
小港,101.083,104.0,2.3,0.465,48.792,46.542,62.833,34.542,15.333,19.458,4.108,1.675,227.562,0.483,34.833,62.292,0.0,99.0,2,23
小港,95.583,99.0,1.733,0.52,40.442,43.542,68.217,34.174,20.952,24.81,4.0,1.733,175.125,0.488,33.5,66.542,0.0,103.0,2,24
小港,108.125,103.0,1.958,0.568,40.2,41.0,69.0,37.208,25.667,30.917,5.171,1.588,167.242,0.579,38.292,72.083,0.0,79.0,2,25
小港,81.042,79.0,3.154,0.424,29.046,31.083,48.0,26.625,22.333,26.125,3.846,1.946,198.583,0.442,27.667,49.208,0.0,102.0,2,26
小港,99.208,102.0,2.983,0.465,28.404,24.792,64.917,35.875,22.542,27.333,4.792,1.613,266.579,0.454,34.833,61.25,0.0,88.0,2,27
小港,89.708,88.0,3.908,0.472,37.012,37.458,67.083,30.708,20.958,24.292,3.333,1.896,229.879,0.475,31.208,69.0,0.0,69.0,2,28
小港,76.0,69.0,3.608,0.451,28.217,31.708,50.583,23.833,17.0,20.0,2.983,1.483,143.958,0.462,25.833,55.0,0.0,52.0,2,29
小港,42.667,52.0,1.05,0.298,29.13,25.917,27.583,14.667,9.625,11.846,2.167,2.167,139.75,0.296,13.167,25.792,0.0,98.0,3,1
小港,100.5,98.0,2.704,0.425,35.362,31.5,58.042,35.167,15.395,19.364,3.959,1.912,250.821,0.429,35.292,55.667,0.0,76.0,3,2
小港,72.458,76.0,4.0,0.49,33.111,36.19,55.0,25.261,22.931,27.688,4.8,2.0,193.087,0.467,24.208,54.417,0.0,86.0,3,3
小港,88.792,86.0,3.348,0.548,38.313,39.708,66.087,30.043,22.8,25.65,2.8,1.742,187.738,0.542,30.792,64.583,0.0,67.0,3,4
小港,66.042,67.0,3.442,0.51,26.833,28.625,41.75,22.0,23.379,31.042,7.638,1.838,212.333,0.492,21.75,45.125,0.0,84.0,3,5
小港,81.417,84.0,3.913,0.473,36.958,31.583,46.542,26.417,23.682,31.318,7.559,1.633,240.112,0.529,27.25,47.542,0.0,79.0,3,6
小港,81.125,79.0,3.754,0.48,39.625,42.542,46.5,27.167,20.9,25.4,4.4,1.529,188.45,0.467,27.708,47.625,0.0,77.0,3,7
小港,45.25,77.0,3.3,0.385,37.167,38.042,36.667,16.0,17.305,21.368,4.0,1.55,184.696,0.412,12.4,36.5,0.0,33.0,3,8
小港,34.917,33.0,4.7,0.336,22.3,23.458,34.261,10.0,12.643,18.13,5.491,1.942,159.083,0.35,9.667,35.875,0.0,52.0,3,9
小港,45.25,52.0,2.433,0.416,27.688,26.708,29.5,15.792,19.996,24.992,5.108,1.8,224.012,0.35,14.125,27.042,19.0,74.0,3,10
小港,65.458,74.0,3.283,0.512,33.408,30.042,37.083,20.708,23.25,31.458,8.254,1.458,196.904,0.529,20.917,36.542,0.0,80.0,3,11
小港,84.625,80.0,6.688,0.545,27.996,32.583,55.375,28.042,22.038,27.042,5.104,1.467,139.196,0.567,29.083,56.042,0.0,67.0,3,12
小港,63.708,67.0,1.409,0.518,24.57,24.125,40.0,21.913,19.952,26.261,6.148,1.939,236.539,0.479,20.708,40.25,0.0,74.0,3,13
小港,71.625,74.0,1.257,0.519,20.221,20.458,34.958,24.833,19.833,23.792,3.983,1.488,245.942,0.508,23.875,33.5,2.0,87.0,3,14
小港,75.625,87.0,1.575,0.378,52.167,46.958,48.708,22.708,10.579,13.429,2.875,1.967,268.417,0.421,23.5,47.292,0.0,115.0,3,15
小港,82.417,115.0,3.321,0.396,51.261,51.042,53.042,24.208,13.958,17.667,3.896,1.829,148.625,0.383,24.167,53.0,0.0,90.0,3,16
小港,78.458,90.0,3.404,0.378,51.433,50.458,45.75,22.167,15.317,19.558,4.329,1.804,187.708,0.396,22.708,47.417,0.0,87.0,3,17
小港,80.417,87.0,3.583,0.436,37.261,42.542,57.957,29.913,21.826,25.696,3.943,1.55,171.517,0.379,27.083,54.0,0.0,89.0,3,18
小港,93.917,89.0,3.508,0.515,38.208,36.083,52.042,30.917,20.542,24.833,4.333,2.004,201.5,0.529,32.708,56.083,0.0,94.0,3,19
小港,91.75,94.0,4.263,0.472,41.5,40.917,55.292,32.708,20.208,25.792,5.496,1.683,178.388,0.483,31.875,50.708,0.0,136.0,3,20
小港,114.083,136.0,3.875,0.507,51.625,48.917,73.875,42.292,19.708,23.375,3.688,1.338,166.15,0.521,40.208,73.25,0.0,81.0,3,21
小港,93.333,81.0,2.346,0.457,38.875,43.542,43.458,28.292,10.896,13.875,2.954,2.038,189.096,0.467,32.333,50.542,0.0,79.0,3,22
小港,73.167,79.0,2.392,0.427,43.0,41.042,45.125,26.417,15.729,18.954,3.292,2.2,294.5,0.412,24.708,40.167,0.0,103.0,3,23
小港,103.125,103.0,2.788,0.55,39.0,40.833,68.583,36.25,21.75,25.0,3.15,1.579,201.096,0.55,36.458,68.5,0.0,108.0,3,24
小港,101.042,108.0,4.738,0.551,42.458,41.833,64.435,33.696,22.417,26.292,3.896,1.558,187.129,0.579,35.125,67.833,0.0,75.0,3,25
小港,81.458,75.0,4.452,0.474,20.174,22.583,68.217,26.565,16.665,24.348,7.635,2.178,173.478,0.438,26.875,68.292,0.0,52.0,3,26
小港,52.5,52.0,5.304,0.307,20.658,19.917,38.75,15.708,10.875,16.137,5.338,2.271,172.417,0.363,16.375,41.833,0.0,51.0,3,27
小港,47.875,51.0,1.504,0.315,32.525,31.25,35.0,15.292,11.542,14.104,2.579,2.371,197.417,0.283,14.917,33.708,8.0,64.0,3,28
小港,54.542,64.0,2.604,0.301,39.083,36.583,27.333,15.5,13.3,17.542,4.133,1.938,243.496,0.317,16.125,30.042,0.0,54.0,3,29
小港,48.583,54.0,2.388,0.342,32.333,35.375,35.042,16.208,17.079,21.671,4.563,1.754,155.096,0.317,15.042,32.5,0.0,69.0,3,30
小港,72.917,69.0,3.583,0.526,24.177,27.167,46.13,23.478,26.217,32.043,5.691,1.471,191.542,0.525,24.458,47.625,0.0,68.0,3,31
小港,63.458,68.0,2.358,0.43,29.871,27.833,51.542,21.542,19.642,23.292,3.683,2.254,293.083,0.433,20.625,46.25,0.0,73.0,4,1
小港,72.083,73.0,3.167,0.53,27.7,26.042,46.625,24.292,22.75,26.625,3.862,1.504,139.583,0.554,24.083,51.208,0.0,90.0,4,2
小港,87.5,90.0,2.504,0.506,38.696,38.458,49.25,29.833,17.9,22.975,5.242,1.867,254.946,0.512,29.583,47.625,0.0,112.0,4,3
小港,91.042,112.0,3.192,0.451,44.958,44.25,51.583,29.0,13.413,16.379,3.046,1.933,169.808,0.433,29.333,51.667,0.0,93.0,4,4
小港,83.0,93.0,3.108,0.494,43.4,43.833,49.458,28.417,16.196,19.637,3.458,1.758,186.05,0.475,27.833,48.708,0.0,104.0,4,5
小港,105.125,104.0,4.379,0.801,14.379,18.625,59.5,37.542,33.833,45.5,11.771,1.358,164.717,0.796,37.292,60.333,12.5,104.0,4,6
小港,73.125,104.0,2.871,0.452,45.292,40.917,32.792,20.348,16.621,19.708,3.008,2.008,267.471,0.467,21.708,33.75,22.0,81.0,4,7
小港,81.375,81.0,3.029,0.51,36.067,35.125,50.0,27.542,23.208,30.042,6.692,1.817,204.458,0.508,27.792,48.625,0.0,115.0,4,8
