sitename,aqi,aqi_2,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,co_8hr,pm2.5_avg,pm10_avg,Precipitation(mm),next_aqi,month,day
仁武,21.792,22.0,2.129,0.246,16.508,15.812,12.458,6.75,6.454,8.321,1.808,3.35,171.875,0.175,6.717,11.708,0.0,24.0,6,22
仁武,25.167,24.0,1.171,0.138,21.588,21.604,10.958,7.125,4.925,5.9,0.933,2.342,166.75,0.121,7.371,11.083,0.0,25.0,6,23
仁武,24.278,25.0,1.156,0.154,18.694,20.594,12.667,7.611,7.344,9.722,2.339,2.472,164.167,0.111,7.389,12.167,0.0,27.0,6,24
仁武,27.458,27.0,3.005,0.226,14.709,15.7,17.0,8.217,8.295,11.1,2.75,3.061,171.609,0.15,8.442,15.583,0.0,44.0,6,25
仁武,31.542,44.0,2.623,0.215,27.674,24.542,19.826,10.043,9.736,11.245,1.45,2.274,223.913,0.146,9.362,19.333,0.0,58.0,6,26
仁武,40.375,58.0,1.662,0.213,35.979,34.646,21.125,11.5,10.258,11.617,1.308,1.729,226.083,0.183,11.454,20.417,0.0,25.0,6,27
仁武,28.083,25.0,2.067,0.2,21.225,23.392,17.375,8.042,8.842,10.308,1.429,2.688,169.917,0.175,8.654,17.375,0.0,22.0,6,28
仁武,22.5,22.0,1.512,0.14,19.454,20.325,13.167,6.917,5.783,7.2,1.383,2.483,132.333,0.1,6.879,13.25,19.0,19.0,6,29
仁武,18.583,19.0,1.061,0.148,15.225,14.717,8.958,4.833,4.654,5.9,1.188,1.617,171.583,0.1,5.025,8.958,0.0,22.0,6,30
仁武,20.5,22.0,0.562,0.155,15.95,15.612,11.208,6.792,5.8,7.412,1.583,2.337,176.667,0.1,6.308,10.5,0.0,21.0,7,1
仁武,22.0,21.0,1.058,0.168,15.963,17.479,11.958,6.667,7.4,9.258,1.808,2.896,170.917,0.121,6.654,11.042,0.0,32.0,7,2
仁武,24.333,32.0,2.713,0.215,15.787,15.483,15.043,6.957,8.743,11.196,2.404,2.567,152.667,0.142,7.021,14.125,0.0,50.0,7,3
仁武,37.083,50.0,2.158,0.205,36.425,32.158,22.083,11.333,8.954,10.104,1.117,2.267,240.75,0.175,10.388,20.667,0.0,38.0,7,4
仁武,40.333,38.0,0.943,0.185,25.445,29.596,19.348,11.696,8.673,10.159,1.45,1.725,175.0,0.108,12.438,20.125,6.5,33.0,7,5
仁武,32.417,33.0,2.592,0.224,19.108,19.671,17.375,10.333,8.213,9.85,1.617,1.846,146.083,0.171,9.979,16.5,0.0,26.0,7,6
仁武,26.958,26.0,2.129,0.217,19.225,18.146,12.708,8.167,8.796,9.95,1.108,1.879,179.042,0.179,8.242,13.125,16.5,26.0,7,7
仁武,27.042,26.0,1.883,0.212,19.03,19.267,13.609,8.043,8.95,11.425,2.438,1.646,120.583,0.175,8.142,12.667,0.5,30.0,7,8
仁武,26.542,30.0,2.921,0.247,18.129,19.433,13.333,8.042,9.842,12.217,2.325,2.037,132.667,0.188,8.088,13.292,0.0,18.0,7,9
仁武,18.208,18.0,1.2,0.155,13.958,13.808,8.458,5.458,6.233,8.342,2.071,2.45,182.833,0.121,5.588,8.375,0.0,21.0,7,10
仁武,16.583,21.0,1.125,0.125,16.625,15.55,7.917,4.792,5.717,7.808,2.038,2.188,192.833,0.1,4.846,7.417,0.0,27.0,7,11
仁武,23.333,27.0,0.504,0.129,20.762,20.271,9.208,7.042,6.0,7.8,1.758,2.042,234.542,0.088,6.629,8.792,0.0,31.0,7,12
仁武,29.583,31.0,1.262,0.163,20.779,21.583,12.0,9.542,7.238,8.496,1.225,1.887,182.542,0.1,9.108,10.5,0.0,42.0,7,13
仁武,34.125,42.0,1.308,0.17,28.571,26.879,12.208,9.5,6.891,7.991,1.065,1.829,165.958,0.1,9.704,11.917,0.0,77.0,7,14
仁武,39.375,77.0,1.778,0.214,32.105,32.55,18.143,12.048,11.076,12.238,1.124,1.777,212.773,0.167,11.877,17.409,10.5,42.0,7,15
仁武,35.125,42.0,1.174,0.197,31.239,31.654,14.652,9.565,9.487,10.991,1.452,1.65,189.417,0.146,9.779,14.458,0.0,64.0,7,16
仁武,41.208,64.0,2.925,0.23,34.983,36.196,19.75,11.792,10.342,12.033,1.646,1.987,182.375,0.179,11.642,18.958,0.0,44.0,7,17
仁武,35.375,44.0,1.083,0.21,29.363,30.288,16.333,10.125,8.942,11.467,2.496,1.975,167.167,0.163,10.117,16.583,0.0,44.0,7,18
仁武,38.25,44.0,1.39,0.234,34.542,32.067,17.208,12.292,8.188,9.617,1.387,1.879,182.833,0.179,11.567,16.125,0.0,43.0,7,19
仁武,43.958,43.0,1.683,0.209,30.571,32.329,20.0,13.167,8.35,9.208,0.821,1.808,234.917,0.171,13.412,19.125,22.5,43.0,7,20
仁武,42.875,43.0,1.117,0.201,26.521,26.658,19.0,13.458,7.675,8.533,0.817,1.842,210.917,0.167,13.092,18.667,58.5,45.0,7,21
仁武,38.25,45.0,2.37,0.205,32.308,30.421,18.913,10.818,9.367,10.696,1.283,2.45,287.25,0.171,11.217,18.0,0.0,42.0,7,22
仁武,40.75,42.0,1.667,0.195,32.379,33.325,22.167,12.458,9.888,10.483,0.612,1.875,225.958,0.121,12.575,22.542,37.5,34.0,7,23
仁武,27.833,34.0,0.942,0.138,27.15,25.904,15.75,7.708,4.025,4.833,0.783,6.171,253.833,0.113,8.125,14.792,122.5,33.0,7,24
仁武,32.333,33.0,0.879,0.127,33.083,34.467,20.042,8.5,2.292,3.246,0.942,7.183,217.375,0.1,7.938,18.042,559.0,53.0,7,25
仁武,48.833,53.0,1.363,0.177,25.217,25.971,33.792,16.792,5.388,6.317,0.888,4.675,176.417,0.129,15.396,32.583,70.5,36.0,7,26
仁武,36.792,36.0,0.921,0.168,21.783,22.45,21.0,10.75,4.408,5.7,1.246,3.929,158.542,0.121,11.35,21.875,2.5,44.0,7,27
仁武,46.083,44.0,1.612,0.265,28.583,27.233,22.542,13.917,7.8,9.304,1.454,2.038,258.208,0.221,14.121,22.417,0.0,51.0,7,28
仁武,53.375,51.0,1.326,0.281,23.923,25.858,23.391,15.826,11.487,12.657,1.126,1.596,158.708,0.229,16.921,24.792,32.5,22.0,7,29
仁武,22.75,22.0,1.55,0.206,18.621,18.754,12.667,6.417,7.458,9.312,1.821,2.317,145.333,0.167,6.7,12.5,6.0,22.0,7,30
仁武,19.167,22.0,1.425,0.19,17.271,17.896,12.833,6.0,6.383,8.271,1.846,2.062,144.833,0.146,5.871,11.333,0.0,30.0,7,31
仁武,27.125,30.0,1.133,0.159,21.438,20.275,14.542,9.0,5.788,8.104,2.258,1.983,208.125,0.117,8.362,14.0,8.0,36.0,8,1
仁武,35.5,36.0,0.391,0.169,20.278,21.121,20.625,11.167,6.622,7.726,1.052,2.058,241.667,0.1,10.929,19.292,0.0,41.0,8,2
仁武,42.75,41.0,1.088,0.167,20.588,20.05,21.958,12.917,7.458,8.975,1.483,2.042,233.917,0.15,13.192,22.208,0.0,41.0,8,3
仁武,40.542,41.0,1.196,0.161,24.567,23.854,19.125,12.583,4.721,5.958,1.192,2.071,226.583,0.104,12.475,18.917,0.0,36.0,8,4
仁武,37.333,36.0,1.3,0.17,24.683,24.417,14.792,11.167,7.288,8.638,1.296,1.967,178.667,0.1,11.512,14.583,4.0,45.0,8,5
仁武,35.625,45.0,1.912,0.239,23.138,24.429,18.125,11.208,11.754,13.9,2.117,1.346,117.292,0.167,10.871,17.042,11.5,47.0,8,6
仁武,36.083,47.0,1.35,0.241,32.236,29.954,19.174,11.13,8.67,10.509,1.787,1.729,196.75,0.204,10.675,18.042,0.0,44.0,8,7
仁武,44.417,44.0,0.767,0.207,33.846,33.754,17.792,13.542,7.075,8.362,1.246,2.092,218.958,0.158,13.683,18.292,0.0,42.0,8,8
仁武,39.583,42.0,0.396,0.281,23.771,27.367,15.917,12.208,11.954,13.271,1.271,1.404,144.25,0.208,12.179,14.833,30.5,32.0,8,9
仁武,31.542,32.0,0.896,0.268,24.212,23.45,13.875,9.917,8.862,9.767,0.862,1.129,118.792,0.229,9.704,13.042,30.0,35.0,8,10
仁武,33.917,35.0,0.433,0.25,26.425,26.083,15.708,9.125,8.046,9.375,1.292,1.254,170.75,0.208,9.696,15.792,4.5,43.0,8,11
仁武,40.75,43.0,2.391,0.21,26.204,25.621,21.435,13.304,7.213,8.183,0.935,1.75,165.5,0.171,12.558,20.417,0.0,40.0,8,12
仁武,39.75,40.0,1.325,0.231,21.196,23.538,20.833,12.0,9.579,10.946,1.333,1.679,157.0,0.179,12.254,20.083,0.0,32.0,8,13
仁武,36.625,32.0,0.833,0.228,21.971,19.833,19.542,10.292,8.875,10.496,1.575,1.542,182.042,0.192,10.908,19.833,0.0,32.0,8,14
仁武,30.917,32.0,1.167,0.239,16.975,18.8,18.958,9.667,10.683,12.742,2.017,1.433,110.792,0.196,9.504,19.125,1.0,27.0,8,15
仁武,27.417,27.0,1.046,0.23,19.322,18.708,11.417,7.75,8.454,10.217,1.721,1.667,159.833,0.183,8.067,11.833,29.5,27.0,8,16
仁武,23.458,27.0,0.754,0.205,23.417,23.275,7.208,7.417,7.917,8.858,0.888,1.387,144.208,0.167,7.029,6.042,55.0,27.0,8,17
仁武,24.75,27.0,1.233,0.193,20.504,20.712,11.583,7.25,6.0,7.075,1.033,1.4,170.292,0.15,7.492,11.542,6.5,30.0,8,18
仁武,25.375,30.0,1.412,0.22,11.767,13.396,11.625,8.0,10.208,13.067,2.825,1.192,120.875,0.158,7.721,11.125,42.0,23.0,8,19
仁武,22.0,23.0,1.746,0.198,11.121,10.796,12.875,6.625,7.358,10.075,2.675,2.154,141.667,0.158,6.721,11.833,8.5,32.0,8,20
仁武,27.833,32.0,1.459,0.214,10.562,11.125,17.174,9.13,8.9,11.661,2.726,1.479,186.042,0.138,8.567,15.792,0.0,41.0,8,21
仁武,39.542,41.0,1.267,0.19,12.362,11.546,20.542,12.042,7.983,12.408,4.392,1.8,252.5,0.163,12.154,20.583,0.0,33.0,8,22
仁武,33.958,33.0,0.412,0.143,12.458,12.446,16.833,10.5,7.429,10.963,3.488,1.892,284.833,0.096,10.475,16.833,0.0,39.0,8,23
仁武,37.667,39.0,1.375,0.17,18.4,17.346,18.375,11.875,7.4,9.004,1.567,1.529,164.333,0.1,11.629,17.042,0.0,36.0,8,24
仁武,35.292,36.0,0.967,0.148,27.212,26.133,16.333,11.167,4.7,6.475,1.729,1.729,193.25,0.117,10.875,16.125,0.0,42.0,8,25
仁武,41.042,42.0,1.126,0.181,22.517,23.787,18.217,12.957,9.061,10.761,1.639,1.738,156.125,0.108,12.662,17.333,0.0,40.0,8,26
仁武,35.833,40.0,0.661,0.152,29.667,27.113,14.833,9.792,6.204,7.267,1.017,2.062,214.542,0.121,10.438,15.375,0.0,42.0,8,27
仁武,40.458,42.0,0.596,0.164,35.504,36.133,16.667,12.75,6.458,8.333,1.838,1.821,233.208,0.1,12.275,15.625,0.0,37.0,8,28
仁武,38.958,37.0,0.933,0.215,26.796,29.062,17.667,11.333,7.462,9.471,1.95,2.008,163.792,0.163,12.004,17.667,0.0,47.0,8,29
仁武,37.417,47.0,0.896,0.183,29.338,27.75,15.375,11.125,6.888,8.096,1.167,1.725,181.583,0.129,10.838,15.25,0.0,54.0,8,30
仁武,53.625,54.0,1.729,0.237,39.0,37.488,25.375,17.0,8.121,8.862,0.683,2.092,189.667,0.179,16.838,24.0,0.0,56.0,8,31
仁武,69.0,70.0,1.75,0.224,49.067,49.725,23.333,19.273,6.55,7.2,0.592,2.233,293.833,0.2,22.817,26.417,0.0,63.0,9,2
仁武,63.708,63.0,1.167,0.275,42.162,41.738,29.333,20.417,9.775,10.942,1.113,1.7,207.125,0.229,20.696,29.042,0.0,55.0,9,3
仁武,53.625,55.0,1.2,0.261,36.108,38.187,25.542,17.125,10.062,10.583,0.488,1.667,239.292,0.2,16.712,24.583,0.0,52.0,9,4
仁武,53.292,52.0,1.579,0.312,21.45,25.304,24.542,16.083,15.346,18.662,3.279,1.342,223.125,0.238,16.525,24.542,46.0,42.0,9,5
仁武,38.375,42.0,2.017,0.297,21.688,19.15,18.333,10.375,13.854,17.162,3.254,1.688,156.25,0.3,11.508,19.625,6.0,22.0,9,6
仁武,22.583,22.0,1.975,0.191,18.762,19.258,9.458,6.917,7.092,7.958,0.833,1.996,143.75,0.154,6.95,9.208,7.0,35.0,9,7
仁武,23.208,35.0,1.442,0.209,24.833,23.954,9.917,5.375,7.712,8.808,1.054,1.604,168.292,0.154,5.262,9.375,13.0,38.0,9,8
仁武,26.875,38.0,0.75,0.21,28.583,26.896,12.25,6.958,7.475,9.692,2.167,1.571,159.083,0.167,6.475,11.292,0.0,41.0,9,9
仁武,32.375,41.0,0.992,0.218,31.567,32.229,15.042,9.708,8.862,9.746,0.854,1.533,161.458,0.167,9.4,13.917,2.0,40.0,9,10
仁武,38.25,40.0,1.775,0.224,25.062,26.137,18.958,12.208,8.0,9.929,1.871,1.721,150.792,0.171,11.779,17.833,0.0,57.0,9,11
仁武,48.583,57.0,1.729,0.354,22.633,23.5,25.043,16.522,17.605,19.925,2.285,1.418,178.955,0.25,15.171,22.917,0.0,55.0,9,12
仁武,57.333,55.0,1.764,0.315,17.925,24.193,28.267,17.2,12.783,13.6,0.792,1.047,86.2,0.3,18.593,28.4,0.0,43.0,9,13
仁武,34.0,43.0,0.95,0.268,21.7,22.392,17.833,12.667,11.212,12.546,1.292,1.25,149.083,0.196,10.388,15.833,7.0,36.0,9,14
仁武,43.75,36.0,1.262,0.227,24.233,23.542,16.208,11.667,7.542,8.683,1.1,1.425,182.958,0.213,13.404,17.875,0.0,53.0,9,15
仁武,48.292,53.0,1.525,0.247,34.004,33.379,27.909,15.826,8.521,9.917,1.35,1.733,215.75,0.2,14.817,24.75,0.0,57.0,9,16
仁武,60.208,57.0,1.267,0.227,33.038,31.962,27.25,18.458,6.357,6.952,0.629,2.188,235.208,0.167,19.458,28.583,3.0,48.0,9,17
仁武,46.875,48.0,1.2,0.197,30.175,31.121,26.542,14.958,7.158,8.483,1.258,2.038,235.25,0.133,14.467,25.583,0.0,35.0,9,18
仁武,40.375,35.0,1.829,0.218,23.992,25.046,17.875,11.333,8.133,10.208,2.042,1.838,165.083,0.188,12.446,19.167,0.0,37.0,9,19
仁武,22.75,37.0,2.2,0.207,21.271,21.562,9.583,6.083,8.071,9.804,1.683,2.838,155.875,0.15,5.987,9.333,41.5,32.0,9,20
仁武,25.792,32.0,0.967,0.21,23.858,23.321,9.375,7.333,7.058,8.475,1.383,1.458,177.708,0.171,7.637,9.958,211.5,20.0,9,21
仁武,19.792,20.0,1.25,0.155,19.729,20.338,8.083,5.542,5.408,6.767,1.312,2.446,141.708,0.125,5.467,7.083,148.0,39.0,9,22
仁武,32.583,39.0,1.783,0.223,15.961,16.479,17.478,11.826,8.357,11.096,2.678,1.85,148.125,0.158,10.029,14.5,0.0,36.0,9,23
仁武,39.75,36.0,1.025,0.177,16.321,16.567,18.75,11.208,8.417,10.383,1.917,1.867,231.375,0.158,12.275,19.708,0.0,28.0,9,24
仁武,28.208,28.0,1.608,0.181,16.833,15.946,16.833,8.417,10.717,13.579,2.812,2.254,321.417,0.121,8.638,16.042,0.0,46.0,9,25
仁武,44.417,46.0,1.267,0.273,29.225,27.679,22.667,14.042,12.296,13.896,1.554,2.388,312.25,0.229,13.608,21.75,0.0,65.0,9,26
仁武,61.208,65.0,1.679,0.337,32.842,32.508,34.458,21.25,12.371,14.454,2.042,2.267,323.542,0.304,19.871,32.167,0.0,71.0,9,27
仁武,58.667,71.0,2.671,0.307,35.383,34.229,30.375,17.167,11.192,12.312,1.088,1.783,247.792,0.246,18.017,30.958,0.0,108.0,9,28
前金,126.625,126.0,1.792,0.59,37.029,37.908,84.125,46.458,13.054,14.1,1.004,2.521,298.417,0.529,45.5,81.542,0.0,97.0,1,1
前金,100.583,97.0,1.604,0.58,30.841,31.775,70.87,34.304,15.857,18.017,2.13,1.75,286.25,0.525,35.363,72.458,0.0,89.0,1,2
前金,92.708,89.0,1.229,0.423,35.9,36.825,68.708,31.333,12.988,14.262,1.233,3.692,308.875,0.375,32.354,70.625,0.0,71.0,1,3
前金,69.5,71.0,1.596,0.535,33.825,32.996,46.667,23.458,17.483,20.092,2.571,2.242,296.375,0.487,23.05,45.667,0.0,91.0,1,4
前金,87.792,91.0,1.708,0.487,36.121,36.538,64.167,31.333,17.0,18.442,1.4,2.392,299.375,0.446,30.458,62.458,0.0,93.0,1,5
前金,90.75,93.0,1.329,0.527,42.958,42.079,58.375,32.25,15.233,16.675,1.408,1.875,305.292,0.479,31.462,57.667,0.0,121.0,1,6
前金,111.238,121.0,1.433,0.591,41.229,40.74,76.857,42.238,15.0,16.362,1.333,2.148,297.762,0.545,41.17,72.55,0.0,91.0,1,7
前金,99.417,91.0,1.358,0.581,36.708,37.658,67.125,32.5,16.692,18.983,2.221,2.125,303.875,0.55,34.862,70.5,0.0,77.0,1,8
前金,77.208,77.0,0.975,0.433,29.092,30.029,58.609,25.87,14.575,16.371,1.742,2.896,305.333,0.392,26.162,59.583,0.0,90.0,1,9
前金,86.375,90.0,1.229,0.438,34.521,33.296,66.5,31.417,13.525,14.692,1.121,3.467,308.125,0.338,29.379,62.458,0.0,82.0,1,10
前金,86.125,82.0,1.933,0.499,37.621,37.179,56.583,28.292,18.438,21.212,2.733,1.983,281.583,0.454,29.738,58.833,0.0,84.0,1,11
前金,85.083,84.0,1.557,0.523,39.591,38.692,60.913,28.87,21.58,23.845,2.275,1.633,279.708,0.475,28.442,60.292,0.0,87.0,1,12
前金,74.792,87.0,1.181,0.413,43.362,45.954,41.348,20.522,16.043,16.743,0.652,1.441,293.909,0.388,22.775,45.042,0.0,64.0,1,13
前金,52.75,64.0,1.438,0.38,41.292,40.663,38.25,16.875,13.8,14.404,0.6,2.138,303.042,0.338,15.446,35.208,0.0,84.0,1,14
前金,76.417,84.0,1.2,0.43,45.483,46.542,59.75,26.458,14.642,16.154,1.475,2.121,300.0,0.346,24.929,54.083,0.0,85.0,1,15
前金,94.0,85.0,1.079,0.475,35.367,35.504,68.125,30.5,15.954,17.088,1.079,2.642,301.917,0.446,32.567,70.542,0.0,118.0,1,16
前金,82.417,118.0,1.717,0.429,43.578,40.837,56.0,23.636,14.5,15.47,1.009,1.729,273.875,0.383,23.775,57.958,0.0,104.0,1,17
前金,78.875,104.0,1.246,0.396,46.304,48.7,60.125,27.958,15.317,16.304,0.946,2.008,298.917,0.333,25.525,55.958,0.0,100.0,1,18
前金,91.667,100.0,1.792,0.461,42.175,42.392,58.417,28.833,15.858,17.358,1.442,1.733,298.125,0.412,29.988,59.167,0.0,100.0,1,19
前金,99.708,100.0,0.962,0.415,30.812,33.067,63.375,35.125,13.029,14.242,1.15,2.729,299.708,0.371,35.008,64.25,0.0,63.0,1,20
前金,67.167,63.0,1.096,0.466,25.7,25.471,45.25,20.917,12.542,13.546,0.975,2.988,301.75,0.396,22.05,44.833,0.0,49.0,1,21
前金,52.625,49.0,0.821,0.46,21.625,22.567,36.542,15.417,15.383,17.342,1.917,3.283,306.0,0.421,16.421,38.833,0.0,37.0,1,22
前金,29.875,37.0,1.233,0.372,17.192,18.125,24.917,7.875,15.117,17.521,2.408,3.9,313.333,0.325,7.737,25.708,0.0,61.0,1,23
前金,54.917,61.0,1.183,0.413,23.925,22.246,33.957,18.636,14.773,16.227,1.414,2.05,277.708,0.358,17.288,31.667,0.0,84.0,1,24
前金,81.292,84.0,1.575,0.476,19.871,21.212,52.333,29.083,20.95,23.264,2.291,2.637,304.542,0.412,27.817,49.833,0.0,87.0,1,25
前金,84.833,87.0,1.537,0.498,25.979,23.317,52.125,29.708,19.304,21.962,2.625,3.183,303.0,0.462,29.229,50.042,0.0,101.0,1,26
前金,98.083,101.0,2.071,0.495,30.387,31.658,63.042,35.042,17.396,19.083,1.654,2.929,304.542,0.462,34.392,62.292,0.0,119.0,1,27
前金,116.125,119.0,1.712,0.528,32.792,31.325,66.917,42.458,14.667,15.963,1.242,3.138,302.958,0.492,41.321,64.167,0.0,106.0,1,28
前金,105.417,106.0,1.729,0.548,38.062,37.258,65.833,37.333,12.965,13.861,0.887,2.317,286.375,0.5,37.133,65.625,0.0,127.0,1,29
前金,131.583,127.0,0.796,0.533,34.318,34.829,76.5,46.792,13.577,14.782,1.223,1.904,276.833,0.492,48.146,78.625,0.0,81.0,1,30
前金,87.542,81.0,1.325,0.523,38.012,37.767,49.625,28.25,14.258,16.142,1.85,1.433,264.5,0.475,29.788,51.75,0.0,77.0,1,31
前金,70.875,77.0,1.467,0.497,38.158,37.596,39.542,21.625,15.671,16.821,1.108,1.308,272.542,0.433,22.688,41.375,0.0,77.0,2,1
前金,66.25,77.0,1.688,0.5,33.396,36.204,49.125,22.958,16.829,19.033,2.158,1.912,276.708,0.446,21.796,44.292,0.0,88.0,2,2
前金,92.958,88.0,1.783,0.511,29.55,26.767,56.333,31.0,13.804,15.533,1.717,1.771,279.875,0.475,32.321,58.708,0.0,107.0,2,3
前金,101.667,107.0,1.442,0.48,21.496,25.662,61.25,37.375,15.835,16.987,1.126,2.025,248.375,0.408,36.1,59.708,0.0,75.0,2,4
前金,78.708,75.0,0.696,0.493,18.442,18.204,50.957,26.478,15.659,18.027,2.336,2.471,288.292,0.433,26.704,49.625,0.0,77.0,2,5
前金,72.75,77.0,1.454,0.557,26.225,23.942,56.708,25.792,16.975,19.846,2.842,2.762,302.333,0.508,24.325,53.208,0.0,85.0,2,6
前金,90.125,85.0,0.829,0.479,27.946,29.55,54.333,29.792,13.817,15.121,1.287,3.512,303.875,0.438,31.308,59.083,0.0,60.0,2,7
前金,55.708,60.0,1.046,0.422,28.004,26.779,30.25,18.708,12.008,13.096,1.038,3.004,299.417,0.358,17.658,29.042,4.0,55.0,2,8
前金,55.292,55.0,0.988,0.425,32.729,31.642,25.542,17.083,9.317,10.579,1.217,3.95,308.333,0.375,17.621,26.458,0.0,100.0,2,9
前金,92.083,100.0,1.021,0.552,38.158,36.904,47.391,34.458,9.812,10.179,0.379,2.596,304.125,0.462,32.0,42.75,0.0,97.0,2,10
前金,106.75,97.0,1.125,0.528,41.125,40.962,55.167,35.5,10.704,11.883,1.15,2.387,282.25,0.496,37.675,55.5,0.0,93.0,2,11
前金,74.417,93.0,1.479,0.405,46.012,45.675,52.625,25.583,10.579,11.696,1.071,2.167,292.917,0.354,23.979,50.125,0.0,74.0,2,12
前金,81.958,74.0,1.45,0.403,43.3,44.142,44.958,24.958,12.629,13.838,1.15,1.996,297.875,0.354,27.204,48.333,0.0,53.0,2,13
前金,54.833,53.0,1.362,0.403,35.417,36.975,31.458,16.792,14.983,15.825,0.812,1.65,299.583,0.35,17.062,32.167,0.0,54.0,2,14
前金,53.0,54.0,1.1,0.406,34.557,35.675,35.0,16.696,13.818,15.127,1.35,1.608,310.208,0.367,16.404,33.25,0.0,74.0,2,15
前金,73.958,74.0,1.158,0.363,31.108,30.104,52.0,25.0,11.825,13.204,1.321,3.192,302.792,0.333,24.783,50.0,0.0,63.0,2,16
前金,61.625,63.0,1.567,0.337,35.417,35.371,43.333,20.0,11.064,11.577,0.564,2.779,305.292,0.283,19.825,42.667,0.0,60.0,2,17
前金,65.652,60.0,1.562,0.366,26.862,30.622,40.864,20.909,13.338,14.748,1.371,2.241,206.909,0.322,21.909,43.913,0.0,38.0,2,18
前金,24.333,38.0,1.5,0.202,19.588,19.55,19.682,5.391,12.596,15.433,2.8,2.712,153.208,0.138,5.638,18.667,0.0,28.0,2,19
前金,24.542,28.0,1.404,0.184,17.579,17.562,25.333,6.875,10.283,12.379,2.037,3.046,127.375,0.133,6.504,24.25,0.0,43.0,2,20
前金,42.167,43.0,1.375,0.211,21.6,20.604,43.25,9.333,12.062,14.362,2.262,4.167,125.792,0.154,8.95,41.333,0.0,51.0,2,21
前金,37.333,51.0,1.762,0.278,33.617,31.95,32.708,12.125,10.287,12.163,1.817,2.283,231.917,0.217,11.012,30.75,0.0,64.0,2,22
前金,59.333,64.0,1.075,0.396,35.904,35.708,49.625,19.125,11.008,12.342,1.308,3.283,296.625,0.329,18.871,47.0,0.0,63.0,2,23
前金,59.417,63.0,1.967,0.471,29.908,29.942,44.5,19.833,13.554,14.967,1.367,3.042,291.917,0.408,18.9,44.333,0.0,66.0,2,24
前金,69.917,66.0,1.7,0.504,28.175,28.613,42.875,21.958,11.879,12.821,0.913,3.388,300.292,0.454,23.221,44.583,0.0,76.0,2,25
前金,68.583,76.0,1.424,0.526,16.856,16.842,50.826,25.348,19.0,21.159,2.129,3.122,223.87,0.471,22.658,46.625,0.0,81.0,2,26
前金,81.292,81.0,1.568,0.527,21.487,20.346,49.875,27.208,18.59,20.53,1.925,2.675,193.0,0.471,27.804,50.875,0.0,100.0,2,27
前金,89.583,100.0,1.358,0.459,38.604,36.3,48.333,27.458,13.646,14.583,0.912,2.062,173.417,0.429,28.746,49.458,0.0,78.0,2,28
前金,73.5,78.0,1.383,0.385,36.871,37.779,49.125,25.583,11.558,12.792,1.196,2.5,161.25,0.333,24.692,47.667,0.0,59.0,2,29
前金,65.625,59.0,1.279,0.445,20.383,23.129,43.5,20.25,15.3,16.904,1.612,3.704,22.667,0.354,21.479,44.542,0.0,58.0,3,1
前金,55.667,58.0,1.042,0.408,16.842,17.975,31.75,18.083,14.963,17.242,2.246,2.767,168.667,0.363,17.512,32.25,0.0,74.0,3,2
前金,65.917,74.0,1.504,0.375,35.258,30.488,36.583,20.792,11.054,11.904,0.808,2.679,151.375,0.312,20.358,33.625,0.0,65.0,3,3
前金,70.75,65.0,1.45,0.42,34.721,37.967,40.091,22.286,12.33,13.613,1.248,2.575,150.125,0.379,24.032,43.5,0.0,33.0,3,4
前金,28.583,33.0,1.783,0.275,22.667,22.892,23.375,9.458,8.825,10.329,1.458,1.733,182.0,0.225,8.358,21.917,0.0,57.0,3,5
前金,53.5,57.0,1.183,0.268,25.367,24.008,29.708,17.625,8.042,8.729,0.671,2.171,285.125,0.192,16.788,27.417,0.0,79.0,3,6
前金,71.917,79.0,1.667,0.537,14.017,16.496,47.833,26.375,21.9,24.325,2.408,2.817,138.333,0.462,23.95,44.667,1.5,96.0,3,7
前金,90.5,96.0,1.421,0.449,36.279,30.504,61.375,33.458,14.358,15.6,1.192,2.912,142.208,0.421,31.5,53.5,0.0,112.0,3,8
前金,116.125,112.0,2.438,0.556,31.879,36.546,82.833,40.042,22.25,24.021,1.712,1.85,237.833,0.504,41.362,87.083,0.0,107.0,3,9
前金,109.875,107.0,1.65,0.496,32.479,29.362,66.917,38.125,16.271,17.488,1.196,2.104,176.833,0.479,38.958,68.25,0.0,113.0,3,10
前金,111.25,113.0,1.322,0.473,38.605,41.917,68.591,40.913,12.557,13.261,0.674,2.321,110.875,0.421,39.479,68.25,0.0,115.0,3,11
前金,71.75,115.0,0.848,0.361,50.604,47.183,31.364,15.174,7.883,8.617,0.717,3.091,161.909,0.317,18.475,33.333,0.0,126.0,3,12
前金,76.208,126.0,1.362,0.38,58.629,58.675,55.875,22.125,9.146,9.483,0.346,2.008,221.583,0.325,20.804,51.75,0.0,156.0,3,13
前金,104.5,156.0,1.712,0.447,52.258,51.342,79.5,33.833,13.791,14.796,1.048,1.829,246.667,0.408,32.542,77.458,0.0,151.0,3,14
前金,127.667,151.0,2.229,0.496,49.796,52.163,85.542,42.0,14.704,15.346,0.604,2.158,191.5,0.438,42.138,86.0,0.0,159.0,3,15
前金,129.917,159.0,2.621,0.536,49.512,49.196,81.25,44.292,16.387,17.55,1.113,1.796,278.0,0.492,44.625,81.958,0.0,73.0,3,16
