Date,Location,AQI
2017-01-17,豐原,65.0
2017-01-17,新港,59.0
2017-01-17,美濃,95.0
2017-01-17,臺東,30.0
2017-01-17,林口,37.0
2017-01-17,平鎮,37.0
2017-01-17,沙鹿,41.0
2017-01-17,朴子,58.0
2017-01-17,仁武,110.0
2017-01-17,馬祖,53.0
2017-01-17,菜寮,41.0
2017-01-17,龍潭,38.0
2017-01-17,大里,63.0
2017-01-17,安南,68.0
2017-01-17,大寮,92.0
2017-01-17,金門,75.0
2017-01-17,汐止,45.0
2017-01-17,新竹,41.0
2017-01-17,彰化,51.0
2017-01-17,臺南,67.0
2017-01-17,林園,84.0
2017-01-17,馬公,42.0
2017-01-18,基隆,39.0
2017-01-18,新莊,51.0
2017-01-18,湖口,39.0
2017-01-18,二林,44.0
2017-01-18,新營,75.0
2017-01-18,屏東,108.0
2017-01-18,士林,42.0
2017-01-18,板橋,51.0
2017-01-18,竹東,59.0
2017-01-18,南投,80.0
2017-01-18,善化,83.0
2017-01-18,潮州,108.0
2017-01-18,中山,56.0
2017-01-18,土城,56.0
2017-01-18,苗栗,54.0
2017-01-18,竹山,92.0
2017-01-18,楠梓,103.0
2017-01-18,恆春,40.0
2017-01-18,松山,48.0
2017-01-18,新店,58.0
2017-01-18,三義,37.0
2017-01-18,崙背,77.0
2017-01-18,左營,107.0
2017-01-18,宜蘭,38.0
2017-01-18,萬華,46.0
2017-01-18,萬里,43.0
2017-01-18,西屯,57.0
2017-01-18,斗六,84.0
2017-01-18,前金,92.0
2017-01-18,冬山,33.0
2017-01-18,古亭,63.0
2017-01-18,桃園,45.0
2017-01-18,忠明,66.0
2017-01-18,嘉義,93.0
2017-01-18,小港,121.0
2017-01-18,花蓮,32.0
2017-01-18,淡水,43.0
2017-01-18,大園,39.0
2017-01-18,豐原,48.0
2017-01-18,新港,64.0
2017-01-18,美濃,91.0
2017-01-18,臺東,28.0
2017-01-18,林口,64.0
2017-01-18,平鎮,45.0
2017-01-18,沙鹿,46.0
2017-01-18,朴子,71.0
2017-01-18,仁武,98.0
2017-01-18,馬祖,33.0
2017-01-18,菜寮,62.0
2017-01-18,龍潭,60.0
2017-01-18,大里,60.0
2017-01-18,安南,70.0
2017-01-18,大寮,81.0
2017-01-18,金門,107.0
2017-01-18,汐止,60.0
2017-01-18,新竹,46.0
2017-01-18,彰化,56.0
2017-01-18,臺南,84.0
2017-01-18,林園,129.0
2017-01-18,馬公,48.0
2017-01-19,基隆,30.0
2017-01-19,新莊,31.0
2017-01-19,湖口,36.0
2017-01-19,二林,57.0
2017-01-19,新營,91.0
2017-01-19,屏東,78.0
2017-01-19,士林,30.0
2017-01-19,板橋,32.0
2017-01-19,竹東,62.0
2017-01-19,南投,88.0
2017-01-19,善化,92.0
2017-01-19,潮州,140.0
2017-01-19,中山,34.0
2017-01-19,土城,45.0
2017-01-19,苗栗,60.0
2017-01-19,竹山,98.0
2017-01-19,楠梓,93.0
2017-01-19,恆春,42.0
2017-01-19,松山,32.0
2017-01-19,新店,52.0
2017-01-19,三義,48.0
2017-01-19,崙背,94.0
2017-01-19,左營,107.0
2017-01-19,宜蘭,43.0
2017-01-19,萬華,35.0
2017-01-19,萬里,44.0
2017-01-19,西屯,68.0
2017-01-19,斗六,99.0
2017-01-19,前金,97.0
2017-01-19,冬山,36.0
2017-01-19,古亭,42.0
2017-01-19,桃園,31.0
2017-01-19,忠明,67.0
2017-01-19,嘉義,98.0
2017-01-19,小港,105.0
2017-01-19,花蓮,45.0
2017-01-19,淡水,32.0
2017-01-19,大園,37.0
2017-01-19,豐原,54.0
2017-01-19,新港,80.0
2017-01-19,美濃,78.0
2017-01-19,臺東,28.0
2017-01-19,林口,46.0
2017-01-19,平鎮,27.0
2017-01-19,沙鹿,60.0
2017-01-19,朴子,83.0
2017-01-19,仁武,88.0
2017-01-19,馬祖,39.0
2017-01-19,菜寮,31.0
2017-01-19,龍潭,49.0
2017-01-19,大里,72.0
2017-01-19,安南,86.0
2017-01-19,大寮,80.0
2017-01-19,金門,89.0
2017-01-19,汐止,49.0
2017-01-19,新竹,47.0
2017-01-19,彰化,72.0
2017-01-19,臺南,97.0
2017-01-19,林園,84.0
2017-01-19,馬公,45.0
2017-01-20,基隆,65.0
2017-01-20,新莊,48.0
2017-01-20,湖口,65.0
2017-01-20,二林,71.0
2017-01-20,新營,90.0
2017-01-20,屏東,90.0
2017-01-20,士林,59.0
2017-01-20,板橋,59.0
2017-01-20,竹東,67.0
2017-01-20,南投,76.0
2017-01-20,善化,86.0
2017-01-20,潮州,108.0
2017-01-20,中山,57.0
2017-01-20,土城,60.0
2017-01-20,苗栗,64.0
2017-01-20,竹山,90.0
2017-01-20,楠梓,116.0
2017-01-20,恆春,44.0
2017-01-20,松山,62.0
2017-01-20,新店,75.0
2017-01-20,三義,58.0
2017-01-20,崙背,96.0
2017-01-20,左營,132.0
2017-01-20,宜蘭,53.0
2017-01-20,萬華,57.0
2017-01-20,萬里,85.0
2017-01-20,西屯,58.0
2017-01-20,斗六,85.0
2017-01-20,前金,120.0
2017-01-20,冬山,54.0
2017-01-20,古亭,73.0
2017-01-20,桃園,62.0
2017-01-20,忠明,58.0
2017-01-20,嘉義,84.0
2017-01-20,小港,134.0
2017-01-20,花蓮,51.0
2017-01-20,淡水,66.0
2017-01-20,大園,64.0
2017-01-20,豐原,50.0
2017-01-20,新港,77.0
2017-01-20,美濃,95.0
2017-01-20,臺東,33.0
2017-01-20,林口,78.0
2017-01-20,平鎮,60.0
2017-01-20,沙鹿,53.0
2017-01-20,朴子,92.0
2017-01-20,仁武,106.0
2017-01-20,馬祖,78.0
2017-01-20,菜寮,53.0
2017-01-20,龍潭,69.0
2017-01-20,大里,45.0
2017-01-20,安南,88.0
2017-01-20,大寮,107.0
2017-01-20,金門,68.0
2017-01-20,汐止,74.0
2017-01-20,新竹,69.0
2017-01-20,彰化,68.0
2017-01-20,臺南,93.0
2017-01-20,林園,64.0
2017-01-20,馬公,56.0
2017-01-21,基隆,41.0
2017-01-21,新莊,40.0
2017-01-21,湖口,50.0
2017-01-21,二林,61.0
2017-01-21,新營,94.0
2017-01-21,屏東,131.0
2017-01-21,士林,46.0
2017-01-21,板橋,40.0
2017-01-21,竹東,55.0
2017-01-21,南投,84.0
2017-01-21,善化,103.0
2017-01-21,潮州,155.0
2017-01-21,中山,44.0
2017-01-21,土城,41.0
2017-01-21,苗栗,57.0
2017-01-21,竹山,123.0
2017-01-21,楠梓,123.0
2017-01-21,恆春,46.0
2017-01-21,松山,40.0
2017-01-21,新店,54.0
2017-01-21,三義,55.0
2017-01-21,崙背,87.0
2017-01-21,左營,139.0
2017-01-21,宜蘭,47.0
2017-01-21,萬華,44.0
2017-01-21,萬里,66.0
2017-01-21,西屯,68.0
2017-01-21,斗六,102.0
2017-01-21,前金,133.0
2017-01-21,冬山,41.0
2017-01-21,古亭,57.0
2017-01-21,桃園,56.0
2017-01-21,忠明,70.0
2017-01-21,嘉義,85.0
2017-01-21,小港,142.0
2017-01-21,花蓮,51.0
2017-01-21,淡水,40.0
2017-01-21,大園,46.0
2017-01-21,豐原,58.0
2017-01-21,新港,84.0
2017-01-21,美濃,117.0
2017-01-21,臺東,38.0
2017-01-21,林口,55.0
2017-01-21,平鎮,54.0
2017-01-21,沙鹿,54.0
2017-01-21,朴子,71.0
2017-01-21,仁武,125.0
2017-01-21,馬祖,65.0
2017-01-21,菜寮,38.0
2017-01-21,龍潭,55.0
2017-01-21,大里,62.0
2017-01-21,安南,101.0
2017-01-21,大寮,109.0
2017-01-21,金門,97.0
2017-01-21,汐止,53.0
2017-01-21,新竹,61.0
2017-01-21,彰化,76.0
2017-01-21,臺南,111.0
2017-01-21,林園,77.0
2017-01-21,馬公,60.0
2017-01-22,基隆,60.0
2017-01-22,新莊,54.0
2017-01-22,湖口,64.0
2017-01-22,二林,65.0
2017-01-22,新營,89.0
2017-01-22,屏東,138.0
2017-01-22,士林,61.0
2017-01-22,板橋,60.0
2017-01-22,竹東,59.0
2017-01-22,南投,78.0
2017-01-22,善化,83.0
2017-01-22,潮州,125.0
2017-01-22,中山,58.0
2017-01-22,土城,52.0
2017-01-22,苗栗,59.0
2017-01-22,竹山,104.0
2017-01-22,楠梓,114.0
2017-01-22,恆春,54.0
2017-01-22,松山,53.0
2017-01-22,新店,69.0
2017-01-22,三義,59.0
2017-01-22,崙背,82.0
2017-01-22,左營,108.0
2017-01-22,宜蘭,62.0
2017-01-22,萬華,59.0
2017-01-22,萬里,77.0
2017-01-22,西屯,58.0
2017-01-22,斗六,94.0
2017-01-22,前金,103.0
2017-01-22,冬山,54.0
2017-01-22,古亭,72.0
2017-01-22,桃園,55.0
2017-01-22,忠明,66.0
2017-01-22,嘉義,83.0
2017-01-22,小港,117.0
2017-01-22,花蓮,53.0
2017-01-22,淡水,60.0
2017-01-22,大園,63.0
2017-01-22,豐原,58.0
2017-01-22,新港,83.0
2017-01-22,美濃,119.0
2017-01-22,臺東,44.0
2017-01-22,林口,65.0
2017-01-22,平鎮,62.0
2017-01-22,沙鹿,66.0
2017-01-22,朴子,81.0
2017-01-22,仁武,113.0
2017-01-22,馬祖,89.0
2017-01-22,菜寮,52.0
2017-01-22,龍潭,68.0
2017-01-22,大里,61.0
2017-01-22,安南,77.0
2017-01-22,大寮,95.0
2017-01-22,金門,104.0
2017-01-22,汐止,65.0
2017-01-22,新竹,64.0
2017-01-22,彰化,77.0
2017-01-22,臺南,89.0
2017-01-22,林園,84.0
2017-01-22,馬公,61.0
2017-01-23,基隆,65.0
2017-01-23,新莊,50.0
2017-01-23,湖口,60.0
2017-01-23,二林,71.0
2017-01-23,新營,121.0
2017-01-23,屏東,131.0
2017-01-23,士林,60.0
2017-01-23,板橋,63.0
2017-01-23,竹東,62.0
2017-01-23,南投,97.0
2017-01-23,善化,125.0
2017-01-23,潮州,135.0
2017-01-23,中山,62.0
2017-01-23,土城,57.0
2017-01-23,苗栗,65.0
2017-01-23,竹山,156.0
2017-01-23,楠梓,142.0
2017-01-23,恆春,58.0
2017-01-23,松山,67.0
2017-01-23,新店,72.0
2017-01-23,三義,67.0
2017-01-23,崙背,103.0
2017-01-23,左營,141.0
2017-01-23,宜蘭,64.0
2017-01-23,萬華,69.0
2017-01-23,萬里,72.0
2017-01-23,西屯,85.0
2017-01-23,斗六,140.0
2017-01-23,前金,132.0
2017-01-23,冬山,59.0
2017-01-23,古亭,75.0
2017-01-23,桃園,68.0
2017-01-23,忠明,79.0
2017-01-23,嘉義,133.0
2017-01-23,小港,133.0
2017-01-23,花蓮,54.0
2017-01-23,淡水,59.0
2017-01-23,大園,64.0
2017-01-23,豐原,72.0
2017-01-23,新港,107.0
2017-01-23,美濃,118.0
2017-01-23,臺東,54.0
2017-01-23,林口,70.0
2017-01-23,平鎮,59.0
2017-01-23,沙鹿,97.0
2017-01-23,朴子,92.0
2017-01-23,仁武,117.0
2017-01-23,馬祖,103.0
2017-01-23,菜寮,56.0
2017-01-23,龍潭,70.0
2017-01-23,大里,85.0
2017-01-23,安南,112.0
2017-01-23,大寮,117.0
2017-01-23,金門,110.0
2017-01-23,汐止,68.0
2017-01-23,新竹,63.0
2017-01-23,彰化,120.0
2017-01-23,臺南,127.0
2017-01-23,林園,108.0
2017-01-23,馬公,77.0
2017-01-24,基隆,40.0
2017-01-24,新莊,35.0
2017-01-24,湖口,39.0
2017-01-24,二林,56.0
2017-01-24,新營,104.0
2017-01-24,屏東,142.0
2017-01-24,士林,41.0
2017-01-24,板橋,35.0
2017-01-24,竹東,34.0
2017-01-24,南投,95.0
2017-01-24,善化,114.0
2017-01-24,潮州,153.0
2017-01-24,中山,38.0
2017-01-24,土城,38.0
2017-01-24,苗栗,44.0
2017-01-24,竹山,150.0
2017-01-24,楠梓,140.0
2017-01-24,恆春,46.0
2017-01-24,松山,39.0
2017-01-24,新店,39.0
2017-01-24,三義,46.0
2017-01-24,崙背,87.0
2017-01-24,左營,147.0
2017-01-24,宜蘭,33.0
2017-01-24,萬華,33.0
2017-01-24,萬里,50.0
2017-01-24,西屯,61.0
2017-01-24,斗六,111.0
2017-01-24,前金,134.0
2017-01-24,冬山,39.0
2017-01-24,古亭,46.0
2017-01-24,桃園,38.0
2017-01-24,忠明,65.0
2017-01-24,嘉義,106.0
2017-01-24,小港,146.0
2017-01-24,花蓮,37.0
2017-01-24,淡水,37.0
2017-01-24,大園,37.0
2017-01-24,豐原,72.0
2017-01-24,新港,86.0
2017-01-24,美濃,118.0
2017-01-24,臺東,32.0
2017-01-24,林口,38.0
2017-01-24,平鎮,38.0
2017-01-24,沙鹿,51.0
2017-01-24,朴子,77.0
2017-01-24,仁武,132.0
2017-01-24,馬祖,49.0
2017-01-24,菜寮,35.0
2017-01-24,龍潭,40.0
2017-01-24,大里,77.0
2017-01-24,安南,92.0
2017-01-24,大寮,120.0
2017-01-24,金門,72.0
2017-01-24,汐止,41.0
2017-01-24,新竹,35.0
2017-01-24,彰化,67.0
2017-01-24,臺南,105.0
2017-01-24,林園,100.0
2017-01-24,馬公,48.0
2017-01-25,基隆,42.0
2017-01-25,新莊,33.0
2017-01-25,湖口,42.0
2017-01-25,二林,42.0
2017-01-25,新營,55.0
2017-01-25,屏東,123.0
2017-01-25,士林,40.0
2017-01-25,板橋,38.0
2017-01-25,竹東,38.0
2017-01-25,南投,56.0
2017-01-25,善化,67.0
2017-01-25,潮州,164.0
2017-01-25,中山,38.0
2017-01-25,土城,36.0
2017-01-25,苗栗,43.0
2017-01-25,竹山,82.0
2017-01-25,楠梓,99.0
2017-01-25,恆春,45.0
2017-01-25,松山,34.0
2017-01-25,新店,47.0
2017-01-25,三義,40.0
2017-01-25,崙背,62.0
2017-01-25,左營,112.0
2017-01-25,宜蘭,37.0
2017-01-25,萬華,39.0
2017-01-25,萬里,56.0
2017-01-25,西屯,36.0
2017-01-25,斗六,71.0
2017-01-25,前金,95.0
2017-01-25,冬山,42.0
2017-01-25,古亭,54.0
2017-01-25,桃園,35.0
2017-01-25,忠明,44.0
2017-01-25,嘉義,72.0
2017-01-25,小港,122.0
2017-01-25,花蓮,31.0
2017-01-25,淡水,37.0
2017-01-25,大園,45.0
2017-01-25,豐原,38.0
2017-01-25,新港,62.0
2017-01-25,美濃,104.0
2017-01-25,臺東,28.0
2017-01-25,林口,49.0
2017-01-25,平鎮,42.0
2017-01-25,沙鹿,37.0
2017-01-25,朴子,63.0
2017-01-25,仁武,103.0
2017-01-25,馬祖,63.0
2017-01-25,菜寮,32.0
2017-01-25,龍潭,34.0
2017-01-25,大里,52.0
2017-01-25,安南,59.0
2017-01-25,大寮,98.0
2017-01-25,金門,66.0
2017-01-25,汐止,50.0
2017-01-25,新竹,42.0
2017-01-25,彰化,55.0
2017-01-25,臺南,72.0
2017-01-25,林園,118.0
2017-01-25,馬公,45.0
2017-01-26,基隆,49.0
2017-01-26,新莊,42.0
2017-01-26,湖口,51.0
2017-01-26,二林,57.0
2017-01-26,新營,73.0
2017-01-26,屏東,114.0
2017-01-26,士林,46.0
2017-01-26,板橋,47.0
2017-01-26,竹東,55.0
2017-01-26,南投,68.0
2017-01-26,善化,72.0
2017-01-26,潮州,126.0
2017-01-26,中山,52.0
2017-01-26,土城,44.0
2017-01-26,苗栗,67.0
2017-01-26,竹山,95.0
2017-01-26,楠梓,100.0
2017-01-26,恆春,54.0
2017-01-26,松山,52.0
2017-01-26,新店,55.0
2017-01-26,三義,50.0
2017-01-26,崙背,81.0
2017-01-26,左營,98.0
2017-01-26,宜蘭,40.0
2017-01-26,萬華,43.0
2017-01-26,萬里,57.0
2017-01-26,西屯,57.0
2017-01-26,斗六,84.0
2017-01-26,前金,97.0
2017-01-26,冬山,42.0
2017-01-26,古亭,58.0
2017-01-26,桃園,41.0
2017-01-26,忠明,59.0
2017-01-26,嘉義,86.0
2017-01-26,小港,113.0
2017-01-26,花蓮,45.0
2017-01-26,淡水,41.0
2017-01-26,大園,49.0
2017-01-26,豐原,54.0
2017-01-26,新港,73.0
2017-01-26,美濃,99.0
2017-01-26,臺東,37.0
2017-01-26,林口,59.0
2017-01-26,平鎮,43.0
2017-01-26,沙鹿,50.0
2017-01-26,朴子,66.0
2017-01-26,仁武,98.0
2017-01-26,馬祖,67.0
2017-01-26,菜寮,44.0
2017-01-26,龍潭,55.0
2017-01-26,大里,55.0
2017-01-26,安南,68.0
2017-01-26,大寮,89.0
2017-01-26,金門,76.0
2017-01-26,汐止,54.0
2017-01-26,新竹,64.0
2017-01-26,彰化,71.0
2017-01-26,臺南,74.0
2017-01-26,林園,104.0
2017-01-26,馬公,54.0
2017-01-27,基隆,55.0
2017-01-27,新莊,44.0
2017-01-27,湖口,82.0
2017-01-27,二林,75.0
2017-01-27,新營,92.0
2017-01-27,屏東,84.0
2017-01-27,士林,42.0
2017-01-27,板橋,40.0
2017-01-27,竹東,75.0
2017-01-27,南投,78.0
2017-01-27,善化,88.0
2017-01-27,潮州,100.0
2017-01-27,中山,40.0
2017-01-27,土城,47.0
2017-01-27,苗栗,79.0
2017-01-27,竹山,95.0
2017-01-27,楠梓,99.0
2017-01-27,恆春,49.0
2017-01-27,松山,44.0
2017-01-27,新店,49.0
2017-01-27,三義,70.0
2017-01-27,崙背,112.0
2017-01-27,左營,110.0
2017-01-27,宜蘭,53.0
2017-01-27,萬華,38.0
2017-01-27,萬里,48.0
2017-01-27,西屯,90.0
2017-01-27,斗六,99.0
2017-01-27,前金,100.0
2017-01-27,冬山,41.0
2017-01-27,古亭,45.0
2017-01-27,桃園,46.0
2017-01-27,忠明,93.0
2017-01-27,嘉義,107.0
2017-01-27,小港,110.0
2017-01-27,花蓮,52.0
2017-01-27,淡水,39.0
2017-01-27,大園,158.0
2017-01-27,豐原,68.0
2017-01-27,新港,88.0
2017-01-27,美濃,92.0
2017-01-27,臺東,35.0
2017-01-27,林口,51.0
2017-01-27,平鎮,72.0
2017-01-27,沙鹿,72.0
2017-01-27,朴子,78.0
2017-01-27,仁武,97.0
2017-01-27,馬祖,57.0
2017-01-27,菜寮,51.0
2017-01-27,龍潭,78.0
2017-01-27,大里,99.0
2017-01-27,安南,82.0
2017-01-27,大寮,79.0
2017-01-27,金門,91.0
2017-01-27,汐止,59.0
2017-01-27,新竹,77.0
2017-01-27,彰化,96.0
2017-01-27,臺南,84.0
2017-01-27,林園,84.0
2017-01-27,馬公,58.0
2017-01-28,基隆,37.0
2017-01-28,新莊,44.0
2017-01-28,湖口,57.0
2017-01-28,二林,66.0
2017-01-28,新營,105.0
2017-01-28,屏東,87.0
2017-01-28,士林,40.0
2017-01-28,板橋,45.0
2017-01-28,竹東,71.0
2017-01-28,南投,74.0
2017-01-28,善化,84.0
2017-01-28,潮州,115.0
2017-01-28,中山,48.0
2017-01-28,土城,49.0
2017-01-28,苗栗,69.0
2017-01-28,竹山,89.0
2017-01-28,楠梓,80.0
2017-01-28,恆春,48.0
2017-01-28,松山,38.0
2017-01-28,新店,48.0
2017-01-28,三義,54.0
2017-01-28,崙背,99.0
2017-01-28,左營,100.0
2017-01-28,宜蘭,42.0
2017-01-28,萬華,38.0
2017-01-28,萬里,44.0
2017-01-28,西屯,61.0
2017-01-28,斗六,102.0
2017-01-28,前金,90.0
2017-01-28,冬山,39.0
2017-01-28,古亭,43.0
2017-01-28,桃園,44.0
2017-01-28,忠明,71.0
2017-01-28,嘉義,107.0
2017-01-28,小港,105.0
2017-01-28,花蓮,40.0
2017-01-28,淡水,34.0
2017-01-28,大園,47.0
2017-01-28,豐原,50.0
2017-01-28,新港,102.0
2017-01-28,美濃,87.0
2017-01-28,臺東,31.0
2017-01-28,林口,59.0
2017-01-28,平鎮,44.0
2017-01-28,沙鹿,67.0
2017-01-28,朴子,71.0
2017-01-28,仁武,87.0
2017-01-28,馬祖,98.0
2017-01-28,菜寮,53.0
2017-01-28,龍潭,69.0
2017-01-28,大里,89.0
2017-01-28,安南,91.0
2017-01-28,大寮,84.0
2017-01-28,金門,128.0
2017-01-28,汐止,59.0
2017-01-28,新竹,69.0
2017-01-28,彰化,78.0
2017-01-28,臺南,110.0
2017-01-28,林園,115.0
2017-01-28,馬公,77.0
2017-01-29,基隆,89.0
2017-01-29,新莊,102.0
2017-01-29,湖口,97.0
2017-01-29,二林,82.0
2017-01-29,新營,119.0
2017-01-29,屏東,95.0
2017-01-29,士林,85.0
2017-01-29,板橋,98.0
2017-01-29,竹東,94.0
2017-01-29,南投,83.0
2017-01-29,善化,90.0
2017-01-29,潮州,126.0
2017-01-29,中山,95.0
2017-01-29,土城,92.0
2017-01-29,苗栗,102.0
2017-01-29,竹山,111.0
2017-01-29,楠梓,101.0
2017-01-29,恆春,43.0
2017-01-29,松山,94.0
2017-01-29,新店,84.0
2017-01-29,三義,60.0
2017-01-29,崙背,149.0
2017-01-29,左營,115.0
2017-01-29,宜蘭,57.0
2017-01-29,萬華,90.0
2017-01-29,萬里,72.0
2017-01-29,西屯,70.0
2017-01-29,斗六,100.0
2017-01-29,前金,93.0
2017-01-29,冬山,43.0
2017-01-29,古亭,113.0
2017-01-29,桃園,112.0
2017-01-29,忠明,80.0
2017-01-29,嘉義,118.0
2017-01-29,小港,106.0
2017-01-29,花蓮,37.0
2017-01-29,淡水,95.0
2017-01-29,大園,95.0
2017-01-29,豐原,52.0
2017-01-29,新港,133.0
2017-01-29,美濃,74.0
2017-01-29,臺東,26.0
2017-01-29,林口,108.0
2017-01-29,平鎮,89.0
2017-01-29,沙鹿,84.0
2017-01-29,朴子,124.0
2017-01-29,仁武,90.0
2017-01-29,馬祖,59.0
2017-01-29,菜寮,111.0
2017-01-29,龍潭,94.0
2017-01-29,大里,77.0
2017-01-29,安南,108.0
2017-01-29,大寮,87.0
2017-01-29,金門,126.0
2017-01-29,汐止,91.0
2017-01-29,新竹,113.0
2017-01-29,彰化,90.0
2017-01-29,臺南,137.0
2017-01-29,林園,101.0
2017-01-29,馬公,78.0
2017-01-30,基隆,78.0
2017-01-30,新莊,75.0
2017-01-30,湖口,80.0
2017-01-30,二林,64.0
2017-01-30,新營,105.0
2017-01-30,屏東,133.0
2017-01-30,士林,71.0
2017-01-30,板橋,73.0
2017-01-30,竹東,55.0
2017-01-30,南投,87.0
2017-01-30,善化,102.0
2017-01-30,潮州,122.0
2017-01-30,中山,67.0
2017-01-30,土城,76.0
2017-01-30,苗栗,61.0
2017-01-30,竹山,97.0
2017-01-30,楠梓,125.0
2017-01-30,宜蘭,33.0
2017-01-30,松山,59.0
2017-01-30,新店,59.0
2017-01-30,三義,49.0
2017-01-30,崙背,90.0
2017-01-30,左營,124.0
2017-01-30,冬山,35.0
2017-01-30,萬華,73.0
2017-01-30,萬里,82.0
2017-01-30,西屯,59.0
2017-01-30,斗六,52.0
2017-01-30,前金,115.0
2017-01-30,花蓮,36.0
2017-01-30,古亭,63.0
2017-01-30,桃園,78.0
2017-01-30,忠明,66.0
2017-01-30,嘉義,103.0
2017-01-30,小港,135.0
2017-01-30,臺東,29.0
2017-01-30,淡水,76.0
2017-01-30,大園,95.0
2017-01-30,豐原,33.0
2017-01-30,新港,93.0
2017-01-30,美濃,90.0
2017-01-30,馬祖,88.0
2017-01-30,林口,88.0
2017-01-30,平鎮,62.0
2017-01-30,沙鹿,59.0
2017-01-30,朴子,93.0
2017-01-30,仁武,122.0
2017-01-30,金門,115.0
2017-01-30,菜寮,82.0
2017-01-30,龍潭,65.0
2017-01-30,大里,61.0
2017-01-30,安南,99.0
2017-01-30,大寮,103.0
2017-01-30,馬公,64.0
2017-01-30,汐止,79.0
2017-01-30,新竹,91.0
2017-01-30,彰化,70.0
2017-01-30,臺南,106.0
2017-01-30,林園,136.0
2017-01-31,基隆,40.0
2017-01-31,新莊,36.0
2017-01-31,湖口,40.0
2017-01-31,二林,36.0
2017-01-31,新營,63.0
2017-01-31,屏東,139.0
2017-01-31,士林,40.0
2017-01-31,板橋,36.0
2017-01-31,竹東,34.0
2017-01-31,南投,44.0
2017-01-31,善化,54.0
2017-01-31,潮州,103.0
2017-01-31,中山,36.0
2017-01-31,土城,37.0
2017-01-31,苗栗,37.0
2017-01-31,竹山,69.0
2017-01-31,楠梓,74.0
2017-01-31,恆春,42.0
2017-01-31,松山,36.0
2017-01-31,新店,39.0
2017-01-31,三義,38.0
2017-01-31,崙背,57.0
2017-01-31,左營,81.0
2017-01-31,宜蘭,39.0
2017-01-31,萬華,35.0
2017-01-31,萬里,42.0
2017-01-31,西屯,42.0
2017-01-31,斗六,56.0
2017-01-31,前金,71.0
2017-01-31,冬山,38.0
2017-01-31,古亭,39.0
2017-01-31,桃園,38.0
2017-01-31,忠明,40.0
2017-01-31,嘉義,64.0
2017-01-31,小港,103.0
2017-01-31,花蓮,43.0
2017-01-31,淡水,36.0
2017-01-31,大園,36.0
2017-01-31,豐原,39.0
2017-01-31,新港,47.0
2017-01-31,美濃,56.0
2017-01-31,臺東,30.0
2017-01-31,林口,39.0
2017-01-31,平鎮,38.0
2017-01-31,沙鹿,41.0
2017-01-31,朴子,66.0
2017-01-31,仁武,78.0
2017-01-31,馬祖,78.0
2017-01-31,菜寮,37.0
2017-01-31,龍潭,35.0
2017-01-31,大里,40.0
2017-01-31,安南,58.0
2017-01-31,大寮,80.0
2017-01-31,金門,90.0
2017-01-31,汐止,39.0
2017-01-31,新竹,37.0
2017-01-31,彰化,37.0
2017-01-31,臺南,66.0
2017-01-31,林園,48.0
2017-01-31,馬公,51.0
2017-02-01,基隆,36.0
2017-02-01,新莊,35.0
2017-02-01,湖口,38.0
2017-02-01,二林,44.0
2017-02-01,新營,49.0
2017-02-01,屏東,123.0
2017-02-01,士林,38.0
2017-02-01,板橋,32.0
2017-02-01,竹東,32.0
2017-02-01,南投,41.0
2017-02-01,善化,61.0
2017-02-01,潮州,140.0
2017-02-01,中山,31.0
2017-02-01,土城,34.0
2017-02-01,苗栗,33.0
2017-02-01,竹山,66.0
2017-02-01,楠梓,86.0
2017-02-01,恆春,42.0
2017-02-01,松山,31.0
2017-02-01,新店,36.0
2017-02-01,三義,33.0
2017-02-01,崙背,56.0
2017-02-01,左營,75.0
2017-02-01,宜蘭,33.0
2017-02-01,萬華,33.0
2017-02-01,萬里,50.0
2017-02-01,西屯,36.0
2017-02-01,斗六,50.0
2017-02-01,前金,69.0
2017-02-01,冬山,35.0
2017-02-01,古亭,39.0
2017-02-01,桃園,33.0
2017-02-01,忠明,32.0
2017-02-01,嘉義,58.0
2017-02-01,小港,110.0
2017-02-01,花蓮,38.0
2017-02-01,淡水,32.0
2017-02-01,大園,37.0
2017-02-01,豐原,33.0
2017-02-01,新港,46.0
2017-02-01,美濃,55.0
2017-02-01,臺東,15.0
2017-02-01,林口,40.0
2017-02-01,平鎮,32.0
2017-02-01,沙鹿,36.0
2017-02-01,朴子,60.0
2017-02-01,仁武,75.0
2017-02-01,馬祖,61.0
2017-02-01,菜寮,35.0
2017-02-01,龍潭,33.0
2017-02-01,大里,32.0
2017-02-01,安南,57.0
2017-02-01,大寮,87.0
2017-02-01,金門,66.0
2017-02-01,汐止,38.0
2017-02-01,新竹,43.0
2017-02-01,彰化,40.0
2017-02-01,臺南,61.0
2017-02-01,林園,58.0
2017-02-01,馬公,50.0
2017-02-02,基隆,46.0
2017-02-02,新莊,36.0
2017-02-02,湖口,50.0
2017-02-02,二林,49.0
2017-02-02,新營,62.0
2017-02-02,屏東,109.0
2017-02-02,士林,40.0
2017-02-02,板橋,44.0
2017-02-02,竹東,42.0
2017-02-02,南投,51.0
2017-02-02,善化,66.0
2017-02-02,潮州,91.0
2017-02-02,中山,50.0
2017-02-02,土城,47.0
2017-02-02,苗栗,40.0
2017-02-02,竹山,78.0
2017-02-02,楠梓,100.0
2017-02-02,恆春,45.0
2017-02-02,松山,56.0
2017-02-02,新店,45.0
