county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI
桃園市,2024,10,13,桃園,1.2419882,1.175,0.26723742,0.283,27.74847,32.654,27.201284,31.408,15.988136,15.417,7.174642,9.567,7.539854,8.125,24.48,26.38
桃園市,2024,10,14,桃園,1.2657096,1.321,0.25481156,0.283,24.369497,23.192,20.874289,24.696,12.22213,15.75,6.7211494,10.446,4.880239,5.292,15.845,17.41
桃園市,2024,10,15,桃園,1.1679058,0.746,0.2605116,0.255,28.40846,27.792,23.928162,26.825,14.476064,14.174,6.8295736,7.654,3.8677063,4.783,14.476,15.529
桃園市,2024,10,16,桃園,1.2371371,1.221,0.24793977,0.256,24.926636,26.65,23.130379,25.833,15.659153,15.167,7.155698,8.388,4.3024664,7.708,15.659,25.026
桃園市,2024,10,17,桃園,1.50128,1.7,0.3050465,0.356,29.187183,25.092,27.362375,24.233,20.134886,28.208,11.008068,14.879,8.660978,13.958,28.12,45.318
桃園市,2024,10,18,桃園,1.4193428,1.717,0.25687668,0.324,21.893253,14.762,21.406849,18.396,18.646166,13.167,9.551084,10.167,3.6334603,5.917,18.646,19.211
桃園市,2024,10,19,桃園,1.6510803,0.5,0.28953853,0.298,29.134691,35.988,26.146406,36.208,15.586865,16.083,7.667383,6.675,5.5552897,6.708,18.037,21.779
桃園市,2024,10,20,桃園,1.0714989,0.929,0.30366597,0.268,33.88494,36.733,34.716766,36.225,18.208176,16.083,6.81764,6.717,6.576198,5.792,21.351,18.805
桃園市,2024,10,21,桃園,1.3783746,0.892,0.27987522,0.265,32.068504,36.758,35.002098,37.783,17.265064,19.5,8.758368,7.925,5.84649,6.417,18.982,20.834
桃園市,2024,10,22,桃園,1.2110686,0.696,0.2936807,0.41,35.76087,31.8,37.42738,32.112,18.097605,21.167,8.664762,11.617,6.906173,10.667,22.423,34.633
桃園市,2024,10,23,桃園,0.78138447,0.629,0.29808968,0.328,31.532522,32.388,32.305534,30.141,13.898383,7.565,6.2140346,12.186,6.50376,3.957,21.116,20.31
桃園市,2024,10,24,桃園,0.61555034,0.446,0.29318827,0.24,25.062527,26.8,23.58968,25.458,9.516708,6.667,5.616011,7.954,3.5582726,3.5,11.553,13.257
桃園市,2024,10,25,桃園,1.1789829,1.717,0.31517375,0.405,28.095034,23.246,30.114187,24.992,19.705254,32.0,11.446842,15.546,7.661398,14.625,24.875,47.484
桃園市,2024,10,26,桃園,1.2803252,1.029,0.26790798,0.233,26.822432,24.075,25.922209,23.212,22.744955,14.0,9.2005415,7.425,4.398038,5.5,22.745,17.857
